CODI_CAPA;NOM_CAPA_CAT;NOM_CAPA_CAST;NOM_CAPA_ANG;COORD_X;COORD_Y;EQUIPAMENT;TELEFON;ADRECA
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430686,744;4588038,889;BUS -47-73-76-B19-82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430689,518;4588013,317;BUS -47-73-76-B19-82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430690,439;4586529,273;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430701,796;4582055,015;BUS -14-59-91--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430702,84;4586587,592;BUS -39--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430704,568;4586260,411;BUS -39-117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430709,338;4581215,672;BUS -120--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430713,191;4585309,677;BUS -H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430713,302;4586056,973;BUS -39-117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430720,288;4584756,728;BUS -92-V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430721,13;4586262,938;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430722,323;4585481,098;BUS -32-39-55-H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430725,155;4580925,499;BUS -20-21-64-91-D20-H14-88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430726,42;4586049,945;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430728,386;4580900,283;BUS -20-21-64-D20-H14--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430728,793;4588470,25;BUS -27-47-60-127-V27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430733,93;4581256,072;BUS -120--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430734,334;4582073,581;BUS -14-59--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430734,422;4580683,618;BUS -121--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430738,181;4582323,914;BUS -58--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430740,335;4587230,988;BUS -122--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430741,338;4582811,307;BUS -39-45-47-B24-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430743,325;4585530,638;BUS -32-39-55-H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430749,326;4583546,027;BUS -6-19-50-51-55--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430750,336;4583681,141;BUS -33-34-B24-H10--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430752,333;4583570,203;BUS -6-55--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430752,969;4582330,869;BUS -24--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430755,332;4582396,921;BUS -62--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430756,335;4584617,999;BUS -20-45-47-92-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430763,416;4587410,522;BUS -122--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430769,323;4587343,517;BUS -122--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430772,334;4584531,088;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430774,326;4587501,133;BUS -122--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430774,332;4582405,954;BUS -22--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430776,539;4588438,389;BUS -60-127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430781,326;4588608,043;BUS -V27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430782,57;4579518,174;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430786,134;4582202,358;BUS -41-42-55-H16-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430791,333;4587282,573;BUS -122--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430792,333;4585895,125;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430796,341;4583622,632;BUS -33-34--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430797,269;4580739,737;BUS -121--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430803,139;4588614,364;BUS -47--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430819,119;4582805,204;BUS -7-50-54-H12--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430819,824;4581888,431;BUS -14-59--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430821,335;4584847,535;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430823,495;4582430,234;BUS -41--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430823,687;4590326,479;BUS -62-76-83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430824,337;4587558,057;BUS -122--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430829,233;4588624,829;BUS -27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430839,332;4585247,479;BUS -H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430843,642;4588712,741;BUS -27-127-81--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430845,329;4581765,411;BUS -14-59--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430845,718;4582569,252;BUS -B24--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430846,029;4582795,203;BUS -7-50-54-62-H12--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430854,505;4584608,793;BUS -19-V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430855,851;4585819,817;BUS -39-117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430858,328;4581745,635;BUS -91--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430862,315;4585220,256;BUS -192--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430867,056;4583579,823;BUS -19-50-51-B24-H10--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430871,154;4584526,886;BUS -20-45-47-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430875,343;4585694,365;BUS -32-39-55-H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430886,335;4588925,918;BUS -127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430889,485;4579700,103;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430890,338;4586331,647;BUS -39--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430891,648;4585807,216;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430893,338;4587490,889;BUS -122--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430896,328;4585759,783;BUS -32-39-55-H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430897,185;4579690,363;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430898,656;4588877,024;BUS -27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430905,325;4585132,487;BUS -192--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430907,713;4586659,97;BUS -19-45--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430909,365;4582424,16;BUS -45-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430911,323;4583406,911;BUS -6-19-50-51-55--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430911,589;4583830,918;BUS -19-33-34-50-51-H10--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430917,978;4586639,787;BUS -19-45--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430922,344;4583368,612;BUS -6-19-50-51-55--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430922,981;4589695,174;BUS -82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430923,131;4582495,166;BUS -19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430923,228;4581122,867;BUS -120--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430925,56;4582471,359;BUS -42-47-55-62-H16-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430928,899;4580690,966;BUS -121--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430929,632;4585723,721;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430930,61;4587603,486;BUS -32-47-50-51-82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430931,171;4589401,228;BUS -82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430932,317;4582784,545;BUS -47-62--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430932,907;4588572,313;BUS -11-32-60-127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430940,228;4582512,122;BUS -40--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430941,375;4582607,384;BUS -39-45-B24-B20-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430941,655;4587678,545;BUS -32-47-50-51-82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430947,332;4581101,924;BUS -120--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430949,163;4589413,927;BUS -82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430949,34;4588521,034;BUS -11-32-60-127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430949,553;4581671,531;BUS -14-59--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430953,448;4588616,38;BUS -11-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430954,872;4588961,317;BUS -81--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430965,679;4586770,427;BUS -122--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430966,34;4588751,056;BUS -11-27-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430975,339;4587071,741;BUS -122-V27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430980,34;4582451,063;BUS -39-42-55-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430980,348;4586052,989;BUS -39-55--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430982,88;4588394,702;BUS -81--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430985,173;4590414,66;BUS -62-76-83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430987,982;4590349,678;BUS -62-76-83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430993,724;4585754,071;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;430994,836;4588280,504;BUS -81--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431001,15;4586122,042;BUS -55--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431014,215;4581502,987;BUS -14-59-91--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431015,339;4587057,703;BUS -V27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431016,712;4584875,347;BUS -19-20-45-47-92-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431020,851;4583012,418;BUS -7-50-54-62-H12--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431023,201;4585376,172;BUS -192--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431030,328;4588996,156;BUS -127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431032,733;4588370,501;BUS -11-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431038,519;4588734,378;BUS -127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431039,347;4587326,5;BUS -32-47-50-51-82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431041,244;4588203,763;BUS -11-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431045,42;4580526,418;BUS -21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431046,326;4587984,846;BUS -47-73-76-B19-82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431048,951;4588903,244;BUS -11-32-127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431050,697;4587333,072;BUS -32-47-50-51--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431051,038;4584240,709;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431054,342;4583772,278;BUS -19-33-34-50-51-B24-H10--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431059,803;4584975,185;BUS -192--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431060,692;4583006,267;BUS -7-50-54-62-H12--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431064,113;4580037,153;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431070,558;4587957,163;BUS -47-73-76-B19-82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431074,335;4582262,638;BUS -45-V17-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431074,618;4580867,949;BUS -20-21-64-D20-H14-88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431080,345;4589079,506;BUS -127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431082,331;4586102,757;BUS -32-H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431091,616;4581076,947;BUS -120--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431092,604;4582560,124;BUS -B25-B20--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431094,58;4587882,894;BUS -32-47-50-51--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431094,773;4587864,469;BUS -32-47-50-51-82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431095,334;4586103,521;BUS -32-H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431095,338;4588818,441;BUS -127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431095,534;4590479,719;BUS -62-76-83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431097,423;4585654,52;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431098,009;4590410,732;BUS -62-76-83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431098,447;4587067,542;BUS -82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431100,322;4583186,935;BUS -6-19-50-51-55--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431100,836;4589035,504;BUS -81--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431100,921;4580169,633;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431101,333;4582258,938;BUS -45-V17-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431102,737;4586934,149;BUS -34--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431103,271;4589304,275;BUS -82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431103,523;4586911,12;BUS -132--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431104,355;4586975,024;BUS -H6-V27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431106,076;4589316,414;BUS -82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431114,908;4582604,681;BUS -B24--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431115,059;4582855,116;BUS -B25-B20--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431122,343;4587111,42;BUS -32-47-50-51-132-82--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431123,306;4580883,163;BUS -20-21-64-91-D20-H14-88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431123,653;4588577,657;BUS -11-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431125,987;4584337,962;BUS -19-V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431133,334;4587119,642;BUS -32-47-50-51--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431134,446;4580705,352;BUS -21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431134,836;4589811,503;BUS -83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431136,354;4589152,696;BUS -127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431137,244;4586814,78;BUS -32-47-50-51--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431139,749;4588092,477;BUS -11-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431139,836;4590604,504;BUS -83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431145,916;4588469,989;BUS -11-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431148,757;4588678,306;BUS -11-32-60--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431150,323;4583191,788;BUS -6-19-50-51-55--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431150,334;4584509,158;BUS -19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431157,238;4584808,714;BUS -19-20-45-47-92-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431159,287;4581330,725;BUS -14-59--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431162,411;4587426,338;BUS -132--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431172,836;4589116,503;BUS -81--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431174,464;4587936,198;BUS -80-81--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431183,333;4585930,252;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431184,098;4586532,901;BUS -19-45--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431185,836;4589939,503;BUS -83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431186,068;4581224,356;BUS -14-59-91--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431190,87;4588052,28;BUS -11-32-50-51-76-80--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431195,33;4588865,008;BUS -127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431196,189;4589009,185;BUS -11-32-127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431196,663;4586547,606;BUS -19-45--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431202,339;4582612,051;BUS -19-39-40-42-55-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431202,655;4588435,667;BUS -11-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431203,342;4589185,034;BUS -127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431205,765;4590772,908;BUS -62-76-104-83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431208,414;4585062,178;BUS -92-192--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431213,141;4590783,597;BUS -104--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431213,339;4585375,593;BUS -192--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431214,836;4589661,503;BUS -83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431215,048;4584133,382;BUS -19-33-34-50-51-B24-H10--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431216,115;4588055,864;BUS -50-51-76-80-81--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431226,333;4584978,98;BUS -50-51-117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431230,114;4580650,398;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431233,186;4586623,932;BUS -32-47-50-51-122-H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431234,317;4589021,83;BUS -81--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431235,836;4589833,504;BUS -83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431239,644;4583153,354;BUS -54--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431243,327;4587584,145;BUS -132--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431250,994;4584034,048;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431252,331;4580894,726;BUS -64-91-D20-H14--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431252,331;4586415,908;BUS -32-H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431252,548;4581030,175;BUS -120--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431253,097;4588671,271;BUS -60-127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431264,036;4580665,889;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431271,777;4590525,954;BUS -62-104-83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431272,836;4589729,504;BUS -83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431273,349;4590527,509;BUS -62-76-83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431282,326;4589067,366;BUS -32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431282,429;4580880,587;BUS -64-D20-H14--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431289,003;4590297,749;BUS -62-76-104-83--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431289,34;4582551,49;BUS -19-39-40-42-55-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431297,333;4589079,104;BUS -11--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431301,108;4584155,451;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431304,339;4589230,705;BUS -127--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431306,33;4584896,057;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431307,146;4582023,964;BUS -45-V17-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431308,153;4585787,076;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431308,273;4583286,974;BUS -6-7-62--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431308,322;4587061,906;BUS -122-H6-V27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431310,409;4585164,244;BUS -19-20-45-47-50-51-117-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431316,927;4583256,689;BUS -6-7-62-H12--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431322,345;4588843,814;BUS -127-81--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431331,34;4583164,53;BUS -54--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431332,335;4585703,777;BUS -117--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431332,717;4588258,779;BUS -11-32-50-51-76-80--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431335,337;4584319,758;BUS -19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431336,347;4590385,9;BUS -51--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;431338,328;4584049,372;BUS -19-33-34-50-51-B24-H10--;;
