CODI_CAPA;NOM_CAPA_CAT;NOM_CAPA_CAST;NOM_CAPA_ANG;COORD_X;COORD_Y;EQUIPAMENT;TELEFON;ADRECA
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431379,826;4586383,938;METRO (L4) - MARAGALL-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431391,808;4581927,927;METRO (L4) - JAUME I (Pl. l'Àngel)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431457,023;4581910,366;METRO (L4) - JAUME I-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431463,417;4581886,954;METRO (L4) - JAUME I (Via Laietana)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431463,806;4588505,27;METRO (L4) - VIA JÚLIA (Via Júlia - Batllori)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431495,289;4588589,668;METRO (L4) - VIA JÚLIA (Via Júlia - Joaquim Valls)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431501,824;4588565,536;METRO (L4) - VIA JÚLIA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431512,153;4583708,025;METRO (L2) - MONUMENTAL (C. de la Marina)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431536,15;4590307,887;METRO (L11) - TORRE BARÓ - VALLBONA (C. Sant Feliu de Codines)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431544,12;4582842,456;METRO (L1) - ARC DE TRIOMF-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431549,17;4583724,488;METRO (L2) - MONUMENTAL (C. de la Diputació)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431550,209;4583697,372;METRO (L2) - MONUMENTAL-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431570,087;4582761,924;METRO (L1) - ARC DE TRIOMF (Avda. de Vilanova)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431596,913;4590283,457;METRO (L11) - TORRE BARÓ - VALLBONA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431636,971;4586296,641;METRO (L5) - CONGRÉS (C. de Garcilaso)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431641,192;4585352,227;METRO (L5) - CAMP DE L'ARPA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431655,679;4585329,767;METRO (L5) - CAMP DE L'ARPA (Pg. de Maragall)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431657,677;4590259,027;METRO (L11) - TORRE BARÓ - VALLBONA (C. Esculapi Càncer)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431706,189;4586298,517;METRO (L5) - CONGRÉS-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431708,725;4585388,887;METRO (L5) - CAMP DE L'ARPA (C. de la Indústria)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431725,34;4582934,136;METRO (L1) - ARC DE TRIOMF (C. de Nàpols)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431733,43;4589089,779;METRO (L4,L11) - TRINITAT NOVA (Aiguablava)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431735,772;4584493,254;METRO (L2) - ENCANTS (C. del Dos de Maig)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431749,114;4586289,143;METRO (L5) - CONGRÉS (Pl. dels Indians)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431768,465;4584500,409;METRO (L2) - ENCANTS-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431788,586;4584470,244;METRO (L2) - ENCANTS (C. de València)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431805,519;4589157,462;METRO (L4,L11) - TRINITAT NOVA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431845,174;4589154,73;METRO (L3,L4,L11) - TRINITAT NOVA (Pedrosa)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431856,742;4587066,668;METRO (L1) - FABRA I PUIG-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431869,133;4587141,985;METRO (L1) - FABRA I PUIG (Av. Meridiana)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431877,011;4587111,081;METRO (L1) - FABRA I PUIG (Av. Meridiana)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431878,085;4587025,88;METRO (L1) - FABRA I PUIG (Pg. de Fabra i Puig)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431882,15;4587067,29;METRO (L1) - FABRA I PUIG (Pg. de Fabra i Puig)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431928,108;4586903,24;METRO (L1) - FABRA I PUIG (C. de Concepción Arenal)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431946,611;4589181,536;METRO (L3) - TRINITAT NOVA                                                                          -;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431948,599;4589159,027;METRO (L3) - TRINITAT NOVA (Chafarinas)                                                             -;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431971,468;4589198,073;METRO (L3) - TRINITAT NOVA (Parc/Tamariu)                                                           -;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;431993,125;4589157,306;METRO (L3) - TRINITAT NOVA (Parc)                                                                   -;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432002,066;4581759,788;METRO (L4) - BARCELONETA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432014,187;4581711,125;METRO (L4) - BARCELONETA (Pl. de Pau Vila)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432051,444;4589400,176;METRO (L11) - CASA DE L'AIGUA (C. Vila-Real)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432073,545;4584806,079;METRO (L2) - CLOT (C. de Sibelius)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432079,684;4583191,921;METRO (L1) - MARINA (Av. Meridiana)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432090,667;4586009,797;METRO (L9, L10) - LA SAGRERA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432105,427;4584803,911;METRO (L2) - CLOT-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432111,497;4585964,555;METRO (L5,L9,L10) - LA SAGRERA (C. Felipe II)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432114,338;4583190,96;METRO (L1) - MARINA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432119,919;4586127,362;METRO (L5) - LA SAGRERA (Av. Meridiana)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432133,399;4583173,868;METRO (L1) - MARINA (C. dels Almogàvers)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432142,52;4583911,167;METRO (L1) - GLÒRIES (Av. Meridiana)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432145,985;4586075,455;METRO (L5) - LA SAGRERA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432154,112;4584708,127;METRO (L1) - CLOT (C. Aragó)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432155,06;4584001,939;METRO (L1) - GLÒRIES (Pl. de les Glòries Catalanes)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432156,149;4585475,755;METRO (L1) - NAVAS-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432160,281;4584884,212;METRO (L1) - CLOT (C. de València)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432167,769;4585437,507;METRO (L1) - NAVAS (C. de Palència)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432169,925;4584641,44;METRO (L1) - CLOT (Aragó-Meridiana)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432172,161;4586179,093;METRO (L1) - LA SAGRERA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432173,984;4586122,319;METRO (L1) - LA SAGRERA (Av. Meridiana)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432174,125;4585538,306;METRO (L1) - NAVAS (Av. Meridiana)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432177,807;4583981,403;METRO (L1) - GLÒRIES-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432178,937;4586245,394;METRO (L1) - LA SAGRERA (C. de Garcilaso)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432188,169;4584927,197;METRO (L1) - CLOT-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432247,281;4584012,444;METRO (L1) - GLÒRIES (C. d'Àlaba)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432456,979;4588581,605;METRO (L1) - TORRAS I BAGES (Pg. de Torras i Bages)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432468,674;4588375,433;METRO (L1) - TORRAS I BAGES (C. de Palomar)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432483,986;4588542,809;METRO (L1) - TORRAS I BAGES-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432484,109;4587823,048;METRO (L1) - SANT ANDREU-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432488,006;4588584,56;METRO (L1) - TORRAS I BAGES (Pg. de Torras i Bages)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432499,529;4588375,855;METRO (L1) - TORRAS I BAGES (C. de Palomar)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432503,346;4583157,026;METRO (L4) - BOGATELL-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432508,438;4587723,86;METRO (L1) - SANT ANDREU (Pl. d'Orfila)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432509,314;4583116,479;METRO (L4) - BOGATELL (C. de Pere IV)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432514,376;4587876,28;METRO (L1) - SANT ANDREU (C. de Joan Torres)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432560,109;4583149,597;METRO (L4) - BOGATELL-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432597,448;4582361,8;METRO (L4) - CIUTADELLA - VILA OLIMPICA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432611,476;4583171,188;METRO (L4) - BOGATELL (C. de Pujades)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432637,469;4582368,418;METRO (L4) - CIUTADELLA - VILA OLÍMPICA (C. Ramon Trias Fargas)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432648,577;4582336,205;METRO (L4) - CIUTADELLA - VILA OLÍMPICA (Parc de Carles I)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432675,552;4586980,098;METRO (L9, L10) - ONZE DE SETEMBRE-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432797,612;4589112,846;METRO (L1) - TRINITAT VELLA (Parc de la Trinitat)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432800,534;4589176,254;METRO (L1) - TRINITAT VELLA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432817,707;4585372,645;METRO (L2) - BAC DE RODA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432823,872;4585318,882;METRO (L2) - BAC DE RODA (Rambla Guipúscoa)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432915,531;4585406,352;METRO (L2) - BAC DE RODA (Rambla Guipúscoa)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;432987,989;4583591,751;METRO (L4) - LLACUNA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433005,512;4583565,93;METRO (L4) - LLACUNA (C. de la Ciutat de Granada)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433156,5;4590029,5;METRO (L9) - CAN ZAM-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433241,911;4589211,827;METRO (L1) - BARÓ DE VIVER-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433245,867;4585737,425;METRO (L2) - SANT MARTÍ (Rambla Guipúscoa)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433288,88;4585815,007;METRO (L2) - SANT MARTÍ-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433289,162;4589227,687;METRO (L1) - BARÓ DE VIVER-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433344,251;4585831,442;METRO (L2) - SANT MARTÍ (Rambla Guipúscoa)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433461,103;4584056,359;METRO (L4) - POBLENOU (C. de Pujades)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433490,884;4584051,573;METRO (L4) - POBLENOU-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433656,36;4587672,31;METRO (L9, L10) - BON PASTOR-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433691,38;4587684,05;METRO (L9, L10) - BON PASTOR-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433743,169;4586273,27;METRO (L2,L4) - LA PAU (L2 i L4) (Rambla de Guipúscoa)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433762,5;4590258,5;METRO (L9) - SINGUERLÍN-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433784,203;4586327,305;METRO (L4) - LA PAU-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433802,24;4586312,21;METRO (L2) - LA PAU-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433869,724;4589377,931;METRO (L1) - SANTA COLOMA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433890,638;4589334,85;METRO (L1) - SANTA COLOMA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433930;4584543;METRO (L4) - SELVA DE MAR (C. de Provençals)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433939,272;4589428,779;METRO (L1) - SANTA COLOMA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;433969,223;4589394,723;METRO (L1) - SANTA COLOMA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434035,619;4584575,246;METRO (L4) - SELVA DE MAR (C. de la Selva de Mar)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434054,745;4587028,558;METRO (L2) - VERNEDA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434059,602;4584569,814;METRO (L4) - SELVA DE MAR-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434077,168;4587001,335;METRO (L2) - VERNEDA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434101,785;4585916,95;METRO (L4) - BESÒS-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434107,639;4586987,62;METRO (L2) - VERNEDA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434110,5;4588576,5;METRO (L9) - CAN PEIXAUET-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434311,5;4589713,5;METRO (L9) - ESGLÉSIA MAJOR-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434541,143;4585377,429;METRO (L4) - BESÒS MAR (C. d'Alfons el Magnànim)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434545,318;4585326,183;METRO (L4) - BESÒS MAR-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434560,561;4584963,277;METRO (L4) - EL MARESME-FÒRUM (C. del Maresme)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434595,6;4588842,8;METRO (L9) - SANTA ROSA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434649,32;4584987,232;METRO (L4) - EL MARESME-FÒRUM-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434657,435;4587420,525;METRO (L2) - ARTIGUES-SANT ADRIÀ-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434663,29;4585277,16;METRO (L4) - BESÒS MAR (C. d'Alfons el Magnànim)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434679,874;4585020,545;METRO (L4) - EL MARESME-FÒRUM (Rambla Prim)-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434693,999;4587413,195;METRO (L2) - ARTIGUES-SANT ADRIÀ-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434697,268;4589405,548;METRO (L1) - FONDO-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434701,89;4588263,56;METRO (L10) - LLEFIÀ-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434704,557;4587378,461;METRO (L2) - ARTIGUES-SANT ADRIÀ-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434757,571;4589401,418;METRO (L1) - FONDO-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;434826,172;4589386,092;METRO (L1) - FONDO-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;435269,23;4588355,14;METRO (L10) - LA SALUT-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;435576,564;4587594,033;METRO (L2) - SANT ROC-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;435606,666;4587574,398;METRO (L2) - SANT ROC-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;435636,871;4587632,584;METRO (L2) - SANT ROC-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;436100,585;4588230,472;METRO (L2) - GORG-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;436104,296;4588158,14;METRO (L2) - GORG-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;436120,77;4588126,73;METRO (L10) - GORG-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;436122,71;4588210,583;METRO (L2) - GORG-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;436456,485;4588593,828;METRO (L2) - PEP VENTURA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;436469,952;4588655,713;METRO (L2) - PEP VENTURA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;436517,561;4588587,361;METRO (L2) - PEP VENTURA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;436535,338;4588671,231;METRO (L2) - PEP VENTURA-;;
K001;Metro i línies urbanes FGC                      ;Metro y líneas urbanas FGC                         ;Underground trains                              ;436962,04;4589093,59;METRO (L2) - BADALONA - POMPEU FABRA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;416940,284;4583728,731;FGC - CAN ROS-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;417521,223;4582513,247;FGC - SANT VICENÇ DELS HORTS-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;418558,815;4580405,181;FGC - SANTA COLOMA DE CERVELLÓ-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;419088,184;4579775,774;FGC - COLÒNIA GÜELL-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;419347,693;4579117,936;FGC - MOLÍ NOU-CIUTAT COOPERATIVA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;420052,849;4578048,029;FGC - SANT BOI-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;422162,837;4578435,921;FGC - CORNELLÀ-RIERA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;422671,426;4588750,953;FGC - LA FLORESTA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;423696,607;4578548,962;FGC - ALMEDA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;424186,27;4586811,61;FGC - LES PLANES-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;424659,96;4585939,975;FGC - BAIXADOR DE VALLVIDRERA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;425097,115;4579065,424;FGC - L'HOSPITALET-AV. CARRILET-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;425782,443;4584775,162;FGC - PEU FUNICULAR-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;425791,861;4579444,362;FGC - SANT JOSEP-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;426274,529;4578783,125;FGC - GORNAL-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;426420,871;4583563,017;FGC - REINA ELISENDA (Sortida J. V. Foix)-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;426446,51;4583623,13;FGC - REINA ELISENDA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;426477,889;4583649,008;FGC - REINA ELISENDA (Sortida Duquesa d'Orleans)-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;426908,772;4583660,942;FGC - SARRIÀ-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;426932,02;4578959,11;FGC - EUROPA / FIRA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;426957,615;4583617,136;FGC - SARRIÀ-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;427013,72;4583570,427;FGC - SARRIÀ-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;427363,016;4579441,732;FGC - ILDEFONS CERDÀ-;;
