room_id,accommodates,bathrooms,bedrooms,cancel_pol,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,superhost
802553,2.0,0.0,1.0,3,0.0,41.390175,2.157,1.0,95.0,7,4.0,2,0
11719508,3.0,1.0,1.0,2,1.0,41.420142,2.199158,2.0,20.0,1,5.0,2,0
12301952,0.0,2.0,2.0,3,0.0,41.400178,2.155913,2.0,216.0,1,0.0,1,0
1139849,0.0,1.0,2.0,1,0.0,41.393046,2.192522,0.0,150.0,1,4.0,1,0
865309,4.0,1.0,2.0,1,0.0,41.39721,2.169577,3.0,99.0,1,4.5,1,0
10914494,5.0,2.0,2.0,1,1.0,41.382955,2.178478,2.0,200.0,4,5.0,1,0
10602629,0.0,2.0,3.0,2,0.0,41.376073,2.178352,1.0,27438.0,1,4.5,1,0
6530931,5.0,2.0,3.0,1,1.0,41.398134,2.152524,4.0,200.0,1,4.0,1,0
176403,3.0,1.0,2.0,2,1.0,41.39462,2.174299,2.0,95.0,1,5.0,1,0
5050552,4.0,1.0,1.0,1,1.0,41.403693,2.18784,1.0,34.0,1,4.5,2,0
5345060,2.0,1.0,1.0,1,1.0,41.378556,2.157095,0.0,290.0,1,5.0,1,0
9529760,4.0,1.0,1.0,3,1.0,41.381073,2.162418,2.0,59.0,1,4.5,2,0
951780,2.0,1.0,1.0,3,1.0,41.400258,2.151751,1.0,176.0,1,5.0,1,0
6824820,2.0,1.0,1.0,3,1.0,41.390157,2.179322,1.0,29.0,1,4.5,2,0
11327868,1.0,2.0,1.0,2,1.0,41.37871,2.12292,1.0,18.0,1,0.0,2,0
4752225,3.0,1.0,1.0,2,0.0,41.391373,2.173579,3.0,40.0,1,4.5,2,0
10096385,4.0,1.0,2.0,1,1.0,41.381938,2.176587,1.0,54.0,1,4.5,1,0
10339463,2.0,1.0,1.0,1,0.0,41.379853,2.174331,0.0,65.0,1,4.5,2,0
4634786,1.0,1.0,1.0,3,1.0,41.410651,2.184095,3.0,27.0,1,5.0,2,0
5821029,2.0,1.0,1.0,2,1.0,41.392759,2.150491,3.0,4676.0,1,5.0,2,0
2732115,0.0,0.0,3.0,2,1.0,41.405931,2.17216,1.0,94.0,1,4.5,1,0
7748967,0.0,1.0,2.0,1,1.0,41.376536,2.169835,0.0,125.0,1,4.5,1,0
7643869,3.0,1.0,0.0,2,1.0,41.377248,2.16999,4.0,90.0,1,5.0,1,0
7411641,0.0,2.0,2.0,1,0.0,41.389593,2.175666,7.0,42.0,1,4.0,1,0
223755,4.0,1.0,2.0,1,0.0,41.410107,2.161817,3.0,120.0,1,3.5,1,0
1312952,4.0,2.0,2.0,3,0.0,41.381739,2.168778,1.0,85.0,1,5.0,1,0
2417803,4.0,1.0,3.0,1,0.0,41.401967,2.171566,3.0,95.0,1,5.0,1,1
1139598,2.0,1.0,1.0,2,1.0,41.369375,2.140408,3.0,150.0,1,4.5,1,0
6891856,0.0,0.0,3.0,3,0.0,41.409774,2.177225,1.0,94.0,1,4.0,1,0
2412835,2.0,1.0,1.0,1,0.0,41.394653,2.147739,2.0,200.0,1,5.0,1,0
11955696,2.0,1.0,1.0,3,1.0,41.395657,2.18121,2.0,25.0,1,0.0,2,0
1322404,4.0,1.0,2.0,2,2.0,41.378507,2.169923,2.0,85.0,1,4.0,1,0
3281984,2.0,2.0,1.0,2,1.0,41.38645,2.162198,4.0,30.0,1,4.5,2,0
8472223,2.0,1.0,1.0,1,0.0,41.422607,2.2044,3.0,2751.0,1,5.0,2,0
11503842,4.0,0.0,1.0,3,2.0,41.392416,2.192384,5.0,62.0,1,0.0,1,0
7426541,3.0,1.0,1.0,2,0.0,41.398448,2.201269,2.0,80.0,1,4.5,1,0
1039211,5.0,1.0,2.0,1,0.0,41.406998,2.203119,3.0,110.0,1,4.5,1,0
9286304,1.0,1.0,1.0,3,1.0,41.416233,2.217448,1.0,20.0,1,0.0,2,0
9264707,2.0,2.0,1.0,3,1.0,41.422493,2.185153,1.0,35.0,1,0.0,2,0
9306147,0.0,1.0,2.0,2,1.0,41.403463,2.17894,2.0,70.0,1,5.0,1,0
11784052,4.0,2.0,2.0,1,1.0,41.375335,2.157584,3.0,103.0,1,0.0,1,0
3179469,2.0,1.0,1.0,3,1.0,41.403898,2.150618,1.0,41.0,2,5.0,2,0
11747642,0.0,1.0,3.0,1,1.0,41.37699,2.15804,1.0,235.0,1,0.0,1,0
10064114,2.0,0.0,1.0,2,0.0,41.385698,2.168735,2.0,30.0,1,4.0,2,0
9987360,2.0,1.0,1.0,2,1.0,41.379403,2.175969,2.0,35.0,1,4.5,2,0
1086243,1.0,1.0,1.0,1,0.0,41.379699,2.127308,3.0,16.0,1,4.5,2,0
5349031,4.0,2.0,3.0,2,0.0,41.38651,2.15072,6.0,111.0,1,4.5,1,0
9833057,2.0,2.0,1.0,1,0.0,41.407517,2.171477,1.0,35.0,1,4.0,2,0
12256600,4.0,1.0,1.0,3,0.0,41.381391,2.137832,1.0,75.0,1,0.0,1,0
11216808,0.0,2.0,1.0,1,0.0,41.397012,2.18601,1.0,20.0,1,5.0,2,0
1091258,2.0,1.0,1.0,1,1.0,41.399925,2.176728,4.0,81.0,1,5.0,2,0
10137810,2.0,1.0,1.0,1,0.0,41.372732,2.157495,1.0,30.0,1,0.0,2,0
6371135,1.0,1.0,1.0,1,0.0,41.379237,2.16192,1.0,2338.0,1,4.0,2,0
9911528,3.0,1.0,2.0,3,0.0,41.39711,2.162135,1.0,205.0,1,0.0,1,0
9230938,5.0,1.0,2.0,1,0.0,41.373793,2.163117,3.0,92.0,1,0.0,1,0
11767561,4.0,3.0,3.0,2,4.0,41.39063,2.17312,4.0,150.0,1,5.0,1,0
1099069,3.0,1.0,2.0,1,0.0,41.380694,2.175945,14.0,110.0,1,5.0,1,0
8843873,1.0,1.0,1.0,3,1.0,41.375162,2.158434,1.0,25.0,1,0.0,2,0
11471180,1.0,1.0,1.0,3,1.0,41.372728,2.156265,1.0,50.0,1,0.0,2,0
9244278,2.0,2.0,1.0,3,2.0,41.374519,2.164817,2.0,36.0,4,5.0,2,0
6952339,1.0,1.0,1.0,2,1.0,41.372851,2.162095,2.0,19.0,1,5.0,2,0
600162,2.0,1.0,1.0,2,1.0,41.428456,2.169182,3.0,44.0,1,4.5,1,0
11311473,2.0,0.0,1.0,3,1.0,41.409406,2.176409,3.0,39.0,1,0.0,2,0
7298411,2.0,1.0,1.0,3,1.0,41.410209,2.1488,1.0,46.0,1,0.0,2,0
6669821,0.0,0.0,10.0,1,0.0,41.403786,2.211473,3.0,950.0,1,4.0,1,0
138352,0.0,2.0,3.0,2,0.0,41.391851,2.139257,2.0,150.0,1,5.0,1,0
1062043,4.0,1.0,2.0,2,1.0,41.391043,2.191768,2.0,135.0,1,4.5,1,0
4647115,1.0,1.0,1.0,3,0.0,41.372346,2.161072,1.0,30.0,1,0.0,2,0
6520253,2.0,1.0,1.0,2,1.0,41.399787,2.198654,2.0,76.0,8,0.0,2,0
572833,5.0,1.0,2.0,1,1.0,41.400099,2.156408,3.0,100.0,1,4.5,1,0
7821515,2.0,1.0,1.0,3,1.0,41.389557,2.15542,1.0,100.0,1,4.5,1,0
7556527,2.0,1.0,1.0,2,1.0,41.396741,2.14325,2.0,41.0,1,4.5,2,0
3098724,4.0,1.0,0.0,2,0.0,41.383211,2.178896,3.0,80.0,1,5.0,1,0
11733592,2.0,1.0,1.0,3,0.0,41.447446,2.175091,1.0,61.0,1,0.0,2,0
7284600,3.0,1.0,1.0,3,0.0,41.410231,2.150122,1.0,15.0,4,4.5,2,0
9932051,2.0,1.0,1.0,1,1.0,41.37582,2.168885,3.0,60.0,1,4.5,1,0
10805708,4.0,1.0,1.0,3,1.0,41.407838,2.207798,1.0,40.0,1,5.0,2,0
11250597,2.0,1.0,1.0,1,2.0,41.382189,2.183911,2.0,19.0,1,5.0,2,0
7723209,4.0,2.0,2.0,1,0.0,41.382029,2.184462,4.0,141.0,1,5.0,1,0
1719170,5.0,2.0,3.0,2,0.0,41.389379,2.156069,4.0,69.0,1,4.5,1,0
5248453,4.0,1.0,2.0,1,1.0,41.379074,2.154958,7.0,64.0,1,5.0,1,0
9818619,2.0,1.0,1.0,2,1.0,41.386268,2.172661,1.0,39.0,1,5.0,2,0
6507867,4.0,1.0,2.0,3,0.0,41.410514,2.174752,0.0,110.0,1,4.5,1,0
1668199,2.0,1.0,1.0,1,1.0,41.373484,2.133776,3.0,25.0,1,5.0,2,0
5639891,5.0,1.0,3.0,2,0.0,41.407689,2.177287,3.0,83.0,1,4.5,1,0
5150722,5.0,2.0,3.0,3,0.0,41.402712,2.165985,1.0,89.0,1,4.5,1,0
8827008,2.0,2.0,1.0,2,1.0,41.377625,2.16906,1.0,43.0,1,4.0,2,0
7033340,2.0,1.0,1.0,3,2.0,41.415768,2.213312,1.0,17.0,1,4.5,2,0
993568,0.0,1.0,2.0,2,0.0,41.384396,2.182117,5.0,99.0,1,4.5,1,0
7802078,2.0,1.0,1.0,2,0.0,41.398746,2.160605,1.0,57.0,8,4.5,1,0
7033348,0.0,2.0,3.0,1,1.0,41.390424,2.187462,10.0,150.0,1,0.0,1,0
7894132,1.0,1.0,1.0,2,0.0,41.399376,2.181073,1.0,35.0,2,5.0,2,0
7342656,2.0,2.0,1.0,2,1.0,41.414506,2.144292,2.0,44.0,1,2.5,2,0
5912388,3.0,1.0,1.0,2,1.0,41.385332,2.174783,1.0,115.0,1,0.0,1,0
2019256,3.0,1.0,1.0,2,1.0,41.400044,2.195934,1.0,46.0,8,4.5,2,0
577271,1.0,1.0,1.0,3,1.0,41.394432,2.180674,2.0,40.0,1,5.0,2,0
3189106,0.0,1.0,2.0,1,0.0,41.40674,2.184795,3.0,120.0,1,3.5,1,0
3189453,2.0,1.0,1.0,3,1.0,41.378006,2.165385,1.0,30.0,1,4.5,2,0
11717235,2.0,1.0,0.0,3,1.0,41.414502,2.176079,1.0,50.0,1,4.5,1,0
11471725,4.0,1.0,2.0,3,1.0,41.45957,2.17686,2.0,50.0,1,0.0,2,0
7837343,3.0,1.0,1.0,1,1.0,41.373111,2.160715,2.0,75.0,1,4.5,1,0
10206913,0.0,2.0,1.0,2,0.0,41.401217,2.178416,1.0,49.0,1,5.0,2,0
6963490,0.0,1.0,4.0,1,0.0,41.402558,2.178425,3.0,120.0,1,4.5,1,0
11390027,4.0,1.0,1.0,2,1.0,41.39974,2.150651,1.0,250.0,8,0.0,1,0
7734192,3.0,1.0,1.0,3,0.0,41.392859,2.18729,1.0,39.0,1,3.5,2,0
9559686,2.0,1.0,1.0,3,0.0,41.385035,2.180545,2.0,35.0,1,4.0,2,0
4310503,0.0,2.0,2.0,1,2.0,41.379262,2.148979,3.0,120.0,1,4.5,1,0
9311255,2.0,1.0,0.0,3,1.0,41.396117,2.192727,3.0,100.0,8,4.0,1,0
6635384,2.0,1.0,1.0,2,1.0,41.406213,2.169653,1.0,30.0,1,5.0,2,0
11501142,1.0,1.0,1.0,3,1.0,41.371884,2.169818,1.0,20.0,1,0.0,2,0
6565751,0.0,2.0,4.0,3,0.0,41.416801,2.174986,4.0,400.0,7,4.5,1,0
11997189,0.0,2.0,2.0,1,2.0,41.392477,2.169533,0.0,110.0,1,0.0,1,0
9169934,1.0,1.0,1.0,2,0.0,41.387288,2.150544,1.0,45.0,2,5.0,2,0
6143239,1.0,2.0,1.0,2,0.0,41.410155,2.195195,1.0,10.0,6,4.5,3,0
5190097,3.0,1.0,0.0,2,1.0,41.399518,2.193628,2.0,70.0,1,4.5,1,0
11561474,1.0,1.0,1.0,2,0.0,41.397843,2.119565,1.0,47.0,1,0.0,2,0
6753707,1.0,0.0,1.0,3,0.0,41.382753,2.17572,1.0,33.0,1,5.0,2,0
2111247,0.0,1.0,3.0,3,0.0,41.414297,2.177082,3.0,82.0,1,4.0,1,0
2380219,2.0,1.0,1.0,3,1.0,41.402954,2.168464,1.0,46.0,2,0.0,2,0
7060486,3.0,1.0,0.0,1,1.0,41.374794,2.13377,4.0,54.0,1,4.5,1,0
1205913,2.0,2.0,1.0,3,0.0,41.389092,2.163476,2.0,3524.0,1,4.5,2,0
6519073,2.0,1.0,1.0,1,1.0,41.39827,2.181632,7.0,106.0,1,4.5,1,0
6491673,3.0,1.0,1.0,2,1.0,41.403351,2.201857,2.0,46.0,1,4.5,2,0
5849591,2.0,1.0,1.0,2,1.0,41.401161,2.182232,1.0,54.0,1,4.5,2,0
3501707,2.0,1.0,1.0,1,1.0,41.388445,2.178154,2.0,35.0,2,5.0,2,0
6548365,2.0,1.0,1.0,2,1.0,41.381464,2.176505,1.0,150.0,1,0.0,2,0
8501310,1.0,1.0,1.0,3,1.0,41.380181,2.135995,1.0,16.0,1,4.5,2,0
9995704,5.0,2.0,3.0,3,1.0,41.391234,2.134913,6.0,105.0,1,0.0,1,0
2484695,0.0,2.0,3.0,2,0.0,41.391559,2.148137,5.0,125.0,1,3.5,1,0
5005484,3.0,1.0,2.0,2,0.0,41.378826,2.163376,3.0,66.0,1,4.5,1,0
11314335,1.0,0.0,1.0,3,1.0,41.38835,2.150831,1.0,25.0,1,0.0,2,0
644265,2.0,1.0,1.0,1,1.0,41.38228,2.167281,2.0,25.0,1,4.5,2,0
3097541,4.0,1.0,1.0,1,0.0,41.387085,2.160602,0.0,110.0,1,0.0,1,0
8961448,2.0,1.0,1.0,3,1.0,41.383781,2.147035,2.0,40.0,7,4.5,2,0
11983749,2.0,1.0,1.0,2,0.0,41.379771,2.150128,1.0,45.0,1,0.0,2,0
8748522,4.0,1.0,0.0,1,1.0,41.409087,2.132846,1.0,100.0,1,0.0,1,0
3815305,4.0,1.0,2.0,1,0.0,41.397794,2.169697,3.0,115.0,1,4.0,1,0
3641337,2.0,1.0,1.0,1,1.0,41.399288,2.20558,1.0,40.0,1,4.5,2,0
10325888,2.0,1.0,0.0,2,1.0,41.377886,2.168343,2.0,60.0,1,4.0,1,0
651425,2.0,2.0,1.0,2,1.0,41.404943,2.170081,1.0,59.0,1,5.0,2,0
11272667,2.0,1.0,0.0,1,2.0,41.381131,2.175837,3.0,69.0,1,5.0,1,0
6712128,0.0,8.0,9.0,2,0.0,41.372819,2.157552,1.0,20.0,7,4.0,1,0
6987451,1.0,0.0,1.0,1,0.0,41.404984,2.204619,5.0,25.0,1,4.5,2,0
9754974,1.0,2.0,1.0,3,1.0,41.396228,2.175323,1.0,59.0,7,0.0,2,0
3310344,1.0,1.0,1.0,3,1.0,41.392681,2.178584,2.0,35.0,7,0.0,2,0
11274995,3.0,1.0,1.0,3,1.0,41.405693,2.194665,1.0,5501.0,1,4.5,1,0
3254752,2.0,1.0,1.0,2,1.0,41.375247,2.168323,4.0,60.0,1,4.5,1,0
7416452,3.0,1.0,0.0,3,1.0,41.385768,2.178345,3.0,89.0,1,4.5,1,0
3507703,2.0,1.0,1.0,1,1.0,41.407127,2.208,0.0,89.0,4,4.5,1,0
631119,0.0,2.0,3.0,1,1.0,41.389475,2.155683,1.0,60.0,1,5.0,1,0
6882472,2.0,1.0,1.0,3,1.0,41.380864,2.174816,3.0,30.0,1,4.5,2,0
6666008,4.0,0.0,2.0,1,1.0,41.380653,2.173815,3.0,129.0,4,5.0,1,0
8640239,1.0,2.0,1.0,3,0.0,41.415866,2.156764,1.0,20.0,2,0.0,2,0
3826881,2.0,0.0,1.0,2,1.0,41.397112,2.172897,2.0,25.0,1,0.0,2,0
1549710,2.0,1.0,1.0,3,0.0,41.377332,2.15262,1.0,28.0,1,4.0,2,0
2109549,2.0,1.0,1.0,1,1.0,41.387529,2.177706,0.0,74.0,1,4.5,1,0
3896464,4.0,1.0,1.0,2,0.0,41.393411,2.199603,3.0,70.0,1,4.5,1,0
11823440,0.0,0.0,2.0,3,1.0,41.385449,2.181082,2.0,81.0,1,0.0,1,0
8578708,2.0,1.0,0.0,1,1.0,41.379911,2.166577,3.0,70.0,1,5.0,1,0
10557000,3.0,1.0,2.0,1,1.0,41.392872,2.160701,3.0,950.0,8,0.0,1,0
901718,2.0,1.0,1.0,1,1.0,41.418465,2.156545,2.0,33.0,1,4.5,2,0
5047336,0.0,1.0,1.0,3,0.0,41.427158,2.169467,1.0,89.0,6,0.0,2,0
8599028,1.0,1.0,1.0,2,0.0,41.415101,2.188755,1.0,13.0,1,4.0,2,0
2620443,5.0,1.0,3.0,2,0.0,41.373598,2.160422,2.0,39.0,1,4.0,1,0
10641925,2.0,1.0,1.0,2,1.0,41.402978,2.153334,1.0,77.0,1,0.0,2,0
7425774,2.0,1.0,1.0,3,1.0,41.382159,2.189766,3.0,41.0,1,4.5,1,0
3556913,0.0,2.0,2.0,1,0.0,41.405246,2.140256,3.0,125.0,1,2.0,1,0
1104197,1.0,2.0,1.0,2,2.0,41.424082,2.186678,1.0,21.0,1,5.0,2,0
1802096,5.0,0.0,3.0,1,3.0,41.405859,2.161416,3.0,152.0,1,5.0,1,0
1161417,0.0,1.0,2.0,3,1.0,41.401728,2.164517,3.0,80.0,1,4.5,1,0
975323,2.0,2.0,1.0,2,0.0,41.392323,2.172301,0.0,60.0,1,0.0,2,0
10724093,2.0,1.0,1.0,3,0.0,41.378376,2.136507,1.0,35.0,9,4.0,2,0
3236114,2.0,1.0,1.0,1,0.0,41.376337,2.166865,2.0,50.0,2,4.5,2,0
1269263,0.0,2.0,4.0,1,0.0,41.378959,2.171191,0.0,363.0,1,4.5,1,0
5009856,0.0,1.0,2.0,3,0.0,41.410928,2.180149,3.0,70.0,1,0.0,1,0
1492703,0.0,1.0,2.0,1,0.0,41.402951,2.19674,0.0,131.0,1,4.5,1,0
2942983,0.0,1.0,1.0,1,0.0,41.40465,2.209412,3.0,85.0,1,5.0,2,0
3608319,1.0,1.0,1.0,3,0.0,41.398544,2.155451,1.0,16.0,1,0.0,2,0
11418360,4.0,2.0,2.0,2,1.0,41.412531,2.163307,1.0,65.0,1,5.0,1,0
12089672,0.0,1.0,2.0,1,0.0,41.380736,2.165108,1.0,99.0,1,0.0,1,0
749395,2.0,1.0,1.0,3,1.0,41.398953,2.158839,1.0,30.0,1,5.0,2,0
6617816,2.0,1.0,1.0,3,0.0,41.372387,2.138088,1.0,27.0,1,4.0,2,0
11097871,1.0,1.0,1.0,3,0.0,41.380555,2.190442,12.0,23.0,1,0.0,2,0
32711,0.0,0.0,2.0,3,0.0,41.404636,2.169538,0.0,116.0,1,4.5,1,0
4668862,4.0,1.0,0.0,1,0.0,41.384547,2.177948,2.0,117.0,1,4.0,1,0
1259342,4.0,1.0,1.0,1,0.0,41.388815,2.131851,0.0,89.0,1,0.0,1,0
6360756,1.0,1.0,1.0,3,1.0,41.375883,2.147875,1.0,28.0,6,4.0,2,0
5524663,2.0,1.0,1.0,3,2.0,41.38082,2.164084,1.0,32.0,1,5.0,2,0
7279351,1.0,1.0,1.0,1,1.0,41.383464,2.181156,4.0,34.0,1,5.0,2,0
189473,2.0,0.0,1.0,2,1.0,41.372687,2.168337,4.0,89.0,1,4.5,1,0
7412600,2.0,1.0,1.0,3,0.0,41.399668,2.140055,1.0,30.0,1,4.0,2,0
3365675,0.0,3.0,4.0,3,0.0,41.40219,2.146139,3.0,135.0,1,0.0,1,0
7504063,4.0,2.0,2.0,1,1.0,41.395473,2.191308,2.0,201.0,8,5.0,1,0
1604559,2.0,1.0,1.0,1,1.0,41.372191,2.163111,1.0,70.0,1,4.5,1,0
12205996,2.0,1.0,1.0,1,0.0,41.390624,2.180655,1.0,20.0,1,0.0,2,0
8239280,4.0,1.0,2.0,2,2.0,41.377811,2.164259,4.0,65.0,1,4.5,1,0
11980056,1.0,1.0,1.0,3,1.0,41.379684,2.156101,3.0,32.0,1,0.0,2,0
9042324,2.0,1.0,1.0,3,1.0,41.383403,2.154713,1.0,25.0,1,5.0,2,0
6759463,4.0,1.0,2.0,1,0.0,41.378938,2.192371,3.0,96.0,1,3.5,1,0
10757792,2.0,1.0,1.0,3,1.0,41.403839,2.16044,1.0,33.0,1,0.0,2,0
5843294,2.0,1.0,1.0,3,0.0,41.390805,2.155309,2.0,59.0,1,5.0,2,0
1245635,2.0,1.0,1.0,1,1.0,41.376763,2.129034,3.0,26.0,1,4.5,2,0
3166355,0.0,1.0,2.0,2,0.0,41.415066,2.167289,2.0,83.0,1,4.0,1,0
8269327,2.0,1.0,1.0,3,0.0,41.389465,2.179329,1.0,11.0,1,4.5,2,0
6088098,4.0,1.0,1.0,1,1.0,41.395015,2.146169,3.0,119.0,1,4.0,1,0
1035641,3.0,1.0,1.0,1,1.0,41.39397,2.198889,2.0,160.0,7,5.0,1,0
5802898,5.0,1.0,2.0,1,1.0,41.412356,2.182103,5.0,65.0,1,4.5,1,0
2845569,4.0,1.0,1.0,1,1.0,41.372407,2.162055,4.0,75.0,1,4.5,1,0
5662943,1.0,1.0,1.0,1,1.0,41.379926,2.170449,2.0,22.0,1,4.5,2,0
3498518,0.0,0.0,4.0,3,0.0,41.409531,2.175964,0.0,146.0,1,4.5,1,0
1429236,2.0,1.0,1.0,2,0.0,41.379716,2.148823,3.0,70.0,1,4.5,1,0
4804908,0.0,1.0,2.0,1,0.0,41.385294,2.135919,1.0,120.0,1,5.0,1,0
730467,0.0,1.0,2.0,1,0.0,41.375978,2.162932,3.0,78.0,1,3.5,1,0
7240782,2.0,1.0,1.0,2,1.0,41.388778,2.180546,4.0,75.0,1,4.0,1,0
7194705,0.0,2.0,3.0,3,0.0,41.387464,2.155029,3.0,115.0,1,0.0,1,0
7471774,2.0,0.0,1.0,3,1.0,41.373959,2.154717,2.0,30.0,1,0.0,2,0
12059190,4.0,1.0,1.0,1,0.0,41.398379,2.178886,2.0,99.0,1,0.0,1,0
556951,2.0,0.0,1.0,2,1.0,41.405118,2.146031,4.0,20.0,1,5.0,2,0
6619350,2.0,1.0,1.0,2,1.0,41.420196,2.183115,2.0,28.0,1,5.0,2,0
2476666,2.0,1.0,1.0,1,2.0,41.396293,2.142851,2.0,129.0,1,4.5,1,0
2476668,0.0,2.0,2.0,1,0.0,41.374796,2.159975,0.0,165.0,1,4.5,1,0
9506006,1.0,3.0,1.0,1,0.0,41.393427,2.148753,1.0,10.0,2,4.5,3,0
4370723,2.0,1.0,1.0,1,0.0,41.383997,2.176056,2.0,39.0,1,4.5,1,0
7884599,4.0,2.0,1.0,2,0.0,41.394072,2.180221,3.0,66.0,1,5.0,1,0
9525627,3.0,1.0,1.0,1,1.0,41.378508,2.17879,3.0,89.0,1,4.5,1,0
297066,5.0,2.0,2.0,1,1.0,41.37336,2.169973,1.0,52.0,1,4.5,1,0
12125552,5.0,2.0,2.0,1,0.0,41.383814,2.161625,3.0,199.0,1,0.0,1,0
10900606,3.0,1.0,1.0,1,1.0,41.401821,2.171158,1.0,30.0,1,5.0,2,0
2096822,2.0,1.0,1.0,3,1.0,41.373373,2.161095,0.0,30.0,1,5.0,2,0
5651757,2.0,1.0,1.0,1,0.0,41.37961,2.126767,1.0,16.0,1,4.0,2,0
11145821,2.0,1.0,1.0,1,1.0,41.381432,2.187059,1.0,70.0,1,4.0,1,0
2462494,4.0,0.0,2.0,2,1.0,41.401469,2.200493,7.0,180.0,7,4.5,1,0
12284317,0.0,1.0,1.0,3,0.0,41.373022,2.170586,1.0,14.0,2,0.0,3,0
4598619,4.0,1.0,2.0,2,1.0,41.403873,2.175987,0.0,82.0,8,4.5,1,0
4543132,0.0,2.0,2.0,1,0.0,41.394937,2.171417,0.0,80.0,1,5.0,1,0
190348,2.0,1.0,1.0,3,1.0,41.390088,2.125875,7.0,54.0,1,0.0,2,0
1920941,4.0,2.0,2.0,1,1.0,41.385459,2.138521,1.0,150.0,1,4.0,1,0
2792004,0.0,1.0,3.0,1,1.0,41.401428,2.174694,1.0,95.0,1,5.0,1,0
10574270,0.0,4.0,4.0,1,1.0,41.390787,2.162612,2.0,351.0,1,5.0,1,0
3246212,2.0,1.0,1.0,1,0.0,41.42143,2.202068,1.0,35.0,1,4.5,2,0
11356317,0.0,1.0,2.0,1,0.0,41.381735,2.161467,0.0,130.0,1,0.0,1,0
11155742,5.0,1.0,2.0,1,0.0,41.372315,2.162766,3.0,110.0,1,0.0,1,0
11772883,1.0,2.0,1.0,2,1.0,41.440549,2.188539,1.0,37.0,1,0.0,2,0
7234361,2.0,2.0,1.0,1,1.0,41.381222,2.174927,3.0,35.0,1,4.0,2,0
7704296,2.0,1.0,1.0,3,2.0,41.417514,2.214669,3.0,25.0,1,4.0,2,0
11133530,4.0,1.0,2.0,2,0.0,41.400511,2.156839,0.0,60.0,1,4.0,1,0
6442069,0.0,1.0,2.0,2,0.0,41.391677,2.191328,0.0,300.0,1,4.5,1,0
11298610,5.0,1.0,2.0,2,0.0,41.387831,2.17085,2.0,62.0,1,4.5,1,0
3536717,2.0,1.0,1.0,1,1.0,41.387221,2.148194,1.0,20.0,1,4.5,2,0
3805347,5.0,1.0,3.0,2,0.0,41.403589,2.172521,3.0,85.0,1,4.0,1,0
6568805,2.0,0.0,1.0,1,0.0,41.374017,2.160693,1.0,21.0,1,4.5,2,0
577865,2.0,1.0,1.0,3,1.0,41.37335,2.142387,3.0,55.0,1,0.0,2,0
3485869,2.0,1.0,1.0,1,1.0,41.401592,2.162181,2.0,40.0,1,5.0,2,0
7415376,2.0,1.0,1.0,3,0.0,41.3971,2.175014,1.0,35.0,1,5.0,2,0
8649566,2.0,1.0,1.0,2,1.0,41.40207,2.146064,1.0,25.0,1,4.5,2,0
11329107,5.0,1.0,3.0,2,2.0,41.401974,2.15838,4.0,125.0,1,0.0,1,0
7221187,2.0,1.0,1.0,1,0.0,41.399426,2.189816,2.0,47.0,1,4.5,2,0
6816763,2.0,1.0,1.0,3,2.0,41.376159,2.16912,1.0,28.0,1,4.0,2,0
7455297,2.0,1.0,1.0,3,0.0,41.382376,2.175366,1.0,28.0,1,5.0,2,0
11290570,4.0,0.0,2.0,2,1.0,41.378285,2.174264,1.0,100.0,1,3.0,1,0
11050508,4.0,1.0,1.0,3,0.0,41.381909,2.180984,1.0,100.0,1,0.0,1,0
1291562,1.0,1.0,1.0,1,1.0,41.408005,2.167141,1.0,21.0,1,4.5,2,0
5430917,5.0,1.0,2.0,1,0.0,41.374919,2.157203,18.0,120.0,1,5.0,1,0
10485607,2.0,1.0,1.0,3,0.0,41.410766,2.189308,2.0,33.0,1,5.0,2,0
474387,0.0,2.0,5.0,1,1.0,41.395,2.176377,3.0,520.0,1,4.0,1,0
3583512,3.0,1.0,1.0,1,0.0,41.38916,2.201499,2.0,60.0,3,4.5,1,0
8121901,4.0,1.0,2.0,2,1.0,41.372893,2.166472,1.0,66.0,1,4.5,1,0
6383226,1.0,1.0,1.0,2,0.0,41.379827,2.165649,2.0,28.0,1,4.0,2,0
12146048,3.0,1.0,2.0,2,1.0,41.38263,2.172393,3.0,89.0,1,0.0,1,0
6139970,2.0,1.0,0.0,2,1.0,41.375806,2.158013,1.0,40.0,8,4.5,1,0
7590180,2.0,1.0,0.0,1,1.0,41.382745,2.160249,2.0,65.0,1,4.5,1,0
1523790,0.0,1.0,2.0,2,0.0,41.405853,2.174729,4.0,95.0,1,4.5,1,0
1672620,2.0,2.0,1.0,1,1.0,41.380326,2.153932,2.0,42.0,1,5.0,2,0
12139530,4.0,1.0,2.0,2,1.0,41.379772,2.190191,1.0,100.0,1,0.0,1,0
4669058,5.0,1.0,3.0,2,1.0,41.416324,2.182983,2.0,100.0,1,0.0,1,0
5294073,2.0,1.0,1.0,1,1.0,41.383905,2.166605,0.0,29.0,1,4.5,2,0
5427174,5.0,1.0,2.0,1,0.0,41.405761,2.158683,1.0,58.0,1,4.5,1,0
2700709,2.0,1.0,1.0,1,1.0,41.376173,2.152347,1.0,45.0,9,5.0,2,0
11651780,4.0,1.0,2.0,3,1.0,41.373483,2.161422,1.0,70.0,1,0.0,1,0
