,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,neighbourhood,Availability,Total_rcounts,Occupancy_rate,Income_month
5634845,0.0,41.402128,2.174495,2.0,99.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,99.45,1.0,11.0429447853,8.25
5635259,1.0,41.376309,2.162624,2.0,92.0,Apartment,4.5,Entire home/apt,Sant Antoni,81.1,16.0,0.412087912088,122.666666667
5635693,1.0,41.373588,2.164262,2.0,39.0,Apartment,5.0,Private room,el Poble Sec,95.34,12.0,1.31578947368,39.0
5638463,2.0,41.408831,2.142203,1.0,200.0,Loft,5.0,Entire home/apt,el Putxet i el Farr,99.18,1.0,11.237394958,8.33333333333
5638565,0.0,41.401864,2.1598,2.0,100.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,82.19,6.0,8.41483516484,50.0
563971,1.0,41.377068,2.157718,2.0,58.0,Apartment,5.0,Entire home/apt,Sant Antoni,98.36,42.83,7.5208913649,207.011666667
5639891,0.0,41.407689,2.177287,3.0,83.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,85.48,13.0,13.6363636364,134.875
5639905,0.0,41.386273,2.177732,1.0,22.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",86.03,36.0,2.88461538462,33.0
564355,0.0,41.398355,2.159823,1.0,25.0,Apartment,4.5,Private room,la Vila de Grcia,96.16,19.5,4.53296703297,20.3125
564461,1.0,41.383551,2.177157,3.0,50.0,Apartment,4.5,Private room,el Barri Gtic,89.59,10.0,0.826446280992,62.5
564809,2.0,41.397099,2.154217,1.0,50.0,Apartment,4.5,Private room,Sant Gervasi - Galvany,92.88,11.0,0.824175824176,22.9166666667
5648483,0.0,41.399024,2.156697,3.0,18.0,Apartment,4.5,Private room,la Vila de Grcia,99.18,20.0,7.66773162939,45.0
5648688,0.0,41.39977,2.140891,3.0,99.0,Bed & Breakfast,4.5,Private room,Sant Gervasi - Galvany,99.45,21.0,6.29370629371,259.875
5648763,1.0,41.37205,2.136854,2.0,32.0,Apartment,4.5,Private room,Sants,99.18,6.0,8.57142857143,16.0
5648844,0.0,41.37847,2.156543,2.0,25.0,Apartment,3.5,Private room,Sant Antoni,99.73,24.0,15.8571428571,50.0
5649898,1.0,41.374695,2.162059,2.0,24.0,Apartment,4.5,Private room,el Poble Sec,98.9,28.0,1.6620498615,56.0
5651004,1.0,41.384809,2.182538,2.0,95.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",81.92,30.0,6.89655172414,237.5
5651757,0.0,41.37961,2.126767,1.0,16.0,Apartment,4.0,Private room,la Maternitat i Sant Ramon,90.68,61.0,2.85923753666,40.6666666667
5653708,0.0,41.421717,2.19066,1.0,59.0,Apartment,4.5,Entire home/apt,la Sagrera,92.6,39.0,0.607287449393,95.875
5655098,0.0,41.378224,2.153461,1.0,93.0,Apartment,4.5,Private room,Sant Antoni,83.56,10.0,3.7037037037,38.75
5657388,1.0,41.386564,2.178888,2.0,120.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",99.45,10.0,11.4084507042,100.0
5657978,0.0,41.411032,2.145356,1.0,75.0,Apartment,4.0,Private room,el Putxet i el Farr,99.18,10.0,0.46875,31.25
5658324,1.0,41.378114,2.191398,1.0,24.0,Other,4.5,Private room,la Barceloneta,94.52,26.0,10.7142857143,26.0
5663479,0.0,41.420759,2.190447,1.0,60.0,Apartment,4.5,Entire home/apt,la Sagrera,96.71,40.0,49.4117647059,100.0
5666423,1.0,41.40414,2.166664,2.0,52.0,Apartment,5.0,Private room,el Camp d'en Grassot i Grcia Nova,85.21,23.0,5.91549295775,99.6666666667
5668855,1.0,41.379904,2.152547,3.0,120.0,Apartment,4.0,Entire home/apt,la Nova Esquerra de l'Eixample,78.36,4.0,8.33333333333,60.0
5671013,0.0,41.383286,2.140316,3.0,57.0,Apartment,4.5,Entire home/apt,Sants,84.11,13.0,3.75,92.625
5675916,1.0,41.419916,2.169598,1.0,60.0,Apartment,4.0,Private room,el Guinard,99.73,4.0,0.446428571429,10.0
5680552,0.0,41.401315,2.173682,3.0,125.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,93.42,32.0,47.191011236,500.0
568185,1.0,41.383457,2.154225,3.0,31.0,Apartment,5.0,Private room,la Nova Esquerra de l'Eixample,99.73,6.5,4.94505494505,25.1875
5688712,1.0,41.372871,2.155973,3.0,45.0,Apartment,4.5,Private room,el Poble Sec,99.45,21.0,2.07182320442,118.125
5688862,0.0,41.424128,2.173412,1.0,19.0,Apartment,4.0,Private room,el Guinard,99.45,37.0,2.1897810219,29.2916666667
5689377,0.0,41.379611,2.126862,1.0,19.0,Apartment,4.0,Private room,la Maternitat i Sant Ramon,89.86,54.0,3.71900826446,42.75
5690320,1.0,41.402376,2.181115,1.0,34.0,Apartment,4.5,Private room,la Sagrada Famlia,99.73,4.0,11.6022099448,5.66666666667
5692303,1.0,41.385412,2.167355,2.0,65.0,Apartment,5.0,Private room,el Raval,99.45,30.0,7.03125,162.5
5695033,1.0,41.407365,2.177211,2.0,25.0,Apartment,3.5,Private room,la Sagrada Famlia,99.73,33.0,1.64835164835,68.75
5696210,0.0,41.384249,2.154421,2.0,25.0,Apartment,4.0,Private room,la Nova Esquerra de l'Eixample,98.63,17.0,2.47933884298,35.4166666667
5699546,0.0,41.399894,2.207187,3.0,350.0,Apartment,5.0,Entire home/apt,el Poblenou,99.18,2.0,2.89256198347,87.5
5700039,0.0,41.398391,2.20699,3.0,380.0,Apartment,4.5,Entire home/apt,el Poblenou,99.18,2.0,56.8295454545,95.0
5700644,7.0,41.397254,2.205418,3.0,250.0,Apartment,3.0,Entire home/apt,el Poblenou,99.18,1.0,8.24175824176,31.25
5701077,2.0,41.383494,2.148539,1.0,60.0,Apartment,3.5,Entire home/apt,la Nova Esquerra de l'Eixample,98.36,5.0,1.64835164835,12.5
5704958,3.0,41.415017,2.210807,3.0,69.0,Apartment,4.5,Entire home/apt,el Bess i el Maresme,81.1,4.0,38.3333333333,34.5
