,longitude,latitude,price
10721735,2.162883,41.377893,82.0
11507661,2.181354,41.422211,12.0
10875844,2.162558,41.420728,59.0
11291792,2.178755,41.405914,77.0
11291790,2.180801,41.405685,77.0
9940437,2.168964,41.382509,29.0
11291796,2.163199,41.401882,71.0
6555697,2.154408,41.393547,30.0
936781,2.155025,41.411792,90.0
703618,2.206164,41.42007,44.0
546165,2.198687,41.400103,60.0
6368310,2.171278,41.407498,80.0
9878842,2.176612,41.380518,61.0
3327532,2.178133,41.386767,48.0
1144815,2.141034,41.369786,38.0
12214792,2.161739,41.412543,17.0
5398030,2.167418,41.396967,139.0
11389736,2.170328,41.380272,60.0
10985413,2.150242,41.419176,18.0
727581,2.189716,41.375849,120.0
2300222,2.176986,41.407784,32.0
12009666,2.174211,41.408997,25.0
9898453,2.138859,41.407719,60.0
9855071,2.151706,41.413865,18.0
1450049,2.190129,41.392772,45.0
11637116,2.163023,41.381426,27.0
5283951,2.166654,41.38074,89.0
8979204,2.165503,41.382966,35.0
790404,2.159315,41.403486,85.0
6563915,2.208923,41.401578,13.0
1206034,2.165219,41.388584,57.0
2677274,2.181418,41.419761,100.0
8436135,2.164872,41.372738,39.0
2961959,2.177818,41.381153,220.0
1712975,2.15674,41.388981,55.0
6568036,2.115282,41.376944,20.0
5082889,2.144912,41.403235,80.0
9540058,2.177284,41.387382,50.0
9884548,2.175326,41.382373,77.0
11132029,2.204286,41.414944,40.0
10144910,2.173102,41.38204,96.0
6542159,2.181743,41.424094,22.0
4350592,2.129619,41.372523,73.0
7296573,2.185544,41.400315,41.0
1225103,2.15961,41.384184,100.0
796809,2.204258,41.397981,85.0
7089196,2.135588,41.39913,35.0
8158369,2.197483,41.407715,30.0
1006148,2.204298,41.39865,50.0
7924051,2.149581,41.419794,28.0
10866714,2.145465,41.384974,100.0
6795141,2.179454,41.381316,100.0
1634282,2.170211,41.380998,53.0
2436237,2.153055,41.385844,89.0
2212141,2.183562,41.386008,67.0
2789656,2.152879,41.407317,37.0
4039815,2.157798,41.377535,35.0
3144050,2.155381,41.376009,135.0
2201962,2.131849,41.372447,40.0
1881296,2.179754,41.380856,50.0
959564,2.200188,41.396343,130.0
8286541,2.141105,41.415913,65.0
5328463,2.163028,41.393648,71.0
6286282,2.164693,41.378008,46.0
6857331,2.162548,41.408222,49.0
11323289,2.177032,41.381541,50.0
3190588,2.177898,41.381767,99.0
12058568,2.17967,41.400019,245.0
8878715,2.163828,41.373449,59.0
10004682,2.167714,41.379915,85.0
7470665,2.145834,41.402868,90.0
7511947,2.188103,41.419293,35.0
6795367,2.153703,41.392686,129.0
9055979,2.167738,41.393675,89.0
4863007,2.124081,41.391991,75.0
1389887,2.182345,41.381883,135.0
9003273,2.187235,41.432366,25.0
7021694,2.179123,41.389139,45.0
8950595,2.159543,41.37339,37.0
9601429,2.170911,41.434912,30.0
2780086,2.156555,41.393763,25.0
5419263,2.170533,41.388206,199.0
9750334,2.162565,41.377264,105.0
5765869,2.18431,41.417366,16.0
9115661,2.154334,41.400656,16.0
1275928,2.163716,41.37084,120.0
10303299,2.197145,41.386027,50.0
343622,2.143848,41.376502,106.0
6048388,2.180424,41.397062,135.0
4793972,2.165007,41.380724,30.0
6941186,2.178306,41.432371,20.0
3456817,2.162886,41.424524,90.0
11088327,2.17734,41.391034,35.0
7166958,2.162314,41.415014,129.0
8426885,2.15453,41.378582,22.0
3097422,2.181409,41.382349,162.0
6189218,2.17474,41.382612,30.0
7004134,2.165727,41.376629,149.0
12067171,2.172609,41.37734,35.0
279439,2.173141,41.378894,30.0
318865,2.157997,41.400485,131.0
6455233,2.169875,41.37892,40.0
7343228,2.144268,41.405376,21.0
10355450,2.172271,41.385392,45.0
973720,2.157577,41.38502,19.0
901211,2.158556,41.389756,100.0
11979531,2.187707,41.382344,75.0
286120,2.167632,41.381949,65.0
5046564,2.14789,41.374737,18.0
6573321,2.205429,41.400121,40.0
11979539,2.182464,41.449735,15.0
11794084,2.149948,41.380925,119.0
32471,2.159313,41.408972,170.0
9037197,2.161727,41.372841,50.0
866315,2.162047,41.399264,69.0
5024156,2.139061,41.380876,59.0
1879696,2.171766,41.380296,96.0
6615519,2.18321,41.401627,54.0
7897012,2.202102,41.405527,60.0
655585,2.140696,41.364555,70.0
11018551,2.159664,41.398805,35.0
11181172,2.146341,41.407228,20.0
4357039,2.18065,41.421144,32.0
10707849,2.177417,41.380499,28.0
9132127,2.177271,41.387102,25.0
889491,2.201777,41.400426,56.0
3368572,2.153946,41.386929,92.0
1325650,2.165786,41.403618,89.0
9419201,2.17186,41.402175,25.0
3226779,2.154208,41.399963,80.0
4627001,2.164989,41.372471,46.0
2806559,2.147567,41.402018,99.0
5722129,2.219328,41.41458,80.0
10761783,2.204771,41.399025,46.0
3011495,2.198574,41.419004,60.0
11707497,2.160196,41.394178,35.0
4358857,2.158191,41.382822,65.0
32615,2.140881,41.387196,40.0
11652755,2.177806,41.386089,70.0
9518718,2.147877,41.384645,21.0
2935119,2.148393,41.412119,82.0
10085503,2.190035,41.380608,14.0
4934808,2.159012,41.385109,135.0
10532390,2.179615,41.384279,82.0
5952312,2.184006,41.397793,100.0
7125682,2.197766,41.39475,41.0
2133253,2.137856,41.412304,120.0
1241068,2.182106,41.395081,33.0
10026479,2.169535,41.382267,100.0
4851874,2.19716,41.391256,39.0
8080275,2.168849,41.374232,28.0
3989521,2.208354,41.397888,55.0
7567035,2.146744,41.40743,117.0
5659285,2.152551,41.37663,455.0
9024342,2.158038,41.400376,35.0
5553833,2.176069,41.385704,32.0
11620815,2.181479,41.384515,31.0
10248062,2.128759,41.39533,22.0
6270885,2.165262,41.381744,41.0
11241314,2.167141,41.381318,18.0
7755102,2.145794,41.396117,300.0
521605,2.179252,41.382829,80.0
5062859,2.187689,41.379984,120.0
11093025,2.152946,41.383565,590.0
1402772,2.174966,41.390465,89.0
5417379,2.140766,41.410926,69.0
1249268,2.170487,41.384441,50.0
1204372,2.163349,41.389206,80.0
11204670,2.175967,41.407234,119.0
11667345,2.182069,41.408772,25.0
8513356,2.146632,41.411837,30.0
6376091,2.143474,41.400857,39.0
31823,2.159215,41.387336,113.0
834857,2.16934,41.391654,60.0
9891614,2.186103,41.397889,25.0
6230399,2.147629,41.385647,32.0
9289111,2.160755,41.404739,30.0
3895932,2.154425,41.39393,49.0
972852,2.168233,41.408814,60.0
3471160,2.153141,41.392414,99.0
3597936,2.157645,41.382398,29.0
9974518,2.162557,41.387174,40.0
1348006,2.165759,41.378501,39.0
7959722,2.184991,41.411146,90.0
9355325,2.172811,41.434912,50.0
1251629,2.17111,41.396744,75.0
1389825,2.182503,41.381958,135.0
9537386,2.152734,41.376204,17.0
8757334,2.178734,41.406103,65.0
294105,2.165797,41.382613,97.0
7001565,2.173615,41.404548,103.0
8851741,2.163367,41.373338,75.0
10152119,2.171779,41.380029,60.0
7479734,2.164662,41.400537,29.0
7020478,2.156729,41.384864,80.0
5312035,2.157198,41.40226,130.0
3797696,2.157999,41.39794,251.0
4014412,2.198481,41.397556,22.0
9000995,2.180329,41.38009,90.0
5275829,2.153237,41.378651,99.0
7336268,2.136374,41.379902,39.0
5776500,2.171703,41.426167,30.0
9930941,2.156144,41.421505,80.0
12112639,2.188438,41.377836,70.0
10561929,2.161002,41.376465,18.0
8216543,2.161798,41.376337,120.0
10050346,2.189106,41.376856,53.0
2732956,2.168451,41.403706,28.0
8207797,2.162878,41.389922,117.0
10050701,2.160281,41.398863,159.0
5431925,2.144349,41.383136,195.0
9259259,2.154284,41.404726,60.0
671458,2.163233,41.372368,85.0
8502067,2.189222,41.417241,60.0
11708418,2.158995,41.385469,30.0
2833262,2.16179,41.40663,120.0
5648763,2.136854,41.37205,32.0
7586806,2.198256,41.395775,104.0
1368985,2.169302,41.385938,35.0
11655743,2.15717,41.373712,25.0
8124491,2.159304,41.382669,25.0
7481376,2.170456,41.418331,25.0
11599829,2.147884,41.388087,20.0
2813858,2.171116,41.381347,39.0
7497397,2.168361,41.378591,25.0
11394433,2.179694,41.395497,150.0
4907750,2.197633,41.410638,65.0
9991180,2.185875,41.372597,95.0
6860725,2.168745,41.381327,79.0
11744003,2.180799,41.382778,141.0
6302036,2.190976,41.379337,75.0
11273453,2.149285,41.389563,29.0
3448401,2.157741,41.401797,30.0
2179347,2.178944,41.384166,60.0
2737384,2.158016,41.375718,29.0
1310707,2.171478,41.382919,129.0
2967668,2.175427,41.406191,104.0
5312339,2.16106,41.403027,165.0
1671787,2.174881,41.390978,84.0
1839612,2.18118,41.400795,70.0
2833402,2.151432,41.409945,29.0
4749123,2.139356,41.375909,39.0
2638678,2.213056,41.42086,49.0
9792153,2.2026,41.398276,20.0
5322583,2.199626,41.389758,85.0
6917133,2.131298,41.368847,33.0
6894745,2.19322,41.412044,8.0
1697593,2.150801,41.417429,39.0
10764775,2.18464,41.387556,160.0
768496,2.152158,41.402465,90.0
7616634,2.160328,41.396716,65.0
6956767,2.170869,41.397754,35.0
10580873,2.163012,41.405541,65.0
1476181,2.185685,41.384604,55.0
2688649,2.180661,41.384742,35.0
11906774,2.189502,41.376562,82.0
11584428,2.182506,41.383791,90.0
11717345,2.189058,41.38149,90.0
6653030,2.156034,41.375392,376.0
8273403,2.178254,41.380456,25.0
3129331,2.195376,41.412229,16.0
3388218,2.149005,41.378315,75.0
1007939,2.159423,41.403383,73.0
1592508,2.158086,41.400149,39.0
7079497,2.191232,41.428075,110.0
5982615,2.189524,41.391689,40.0
3131515,2.181445,41.401384,61.0
1386677,2.177604,41.400515,29.0
1137718,2.188062,41.426416,82.0
1311003,2.170613,41.39765,60.0
7019434,2.174502,41.399993,19.0
1388949,2.180928,41.384841,282.0
10175529,2.138551,41.410993,25.0
2382230,2.185861,41.393422,85.0
11616677,2.170573,41.379691,117.0
6613850,2.174446,41.403246,85.0
7647333,2.140303,41.413122,55.0
11651938,2.164028,41.383425,47.0
6448922,2.166564,41.406198,75.0
8916641,2.173403,41.430809,25.0
8510393,2.185664,41.378527,88.0
2842785,2.217186,41.413913,90.0
1329953,2.177681,41.412967,17.0
9878180,2.153204,41.376334,29.0
8546968,2.132921,41.373264,30.0
7120267,2.179422,41.38972,40.0
2557934,2.164128,41.370799,65.0
1049897,2.172513,41.404886,117.0
7354141,2.156405,41.373428,39.0
5751812,2.167171,41.398591,35.0
7045285,2.160856,41.37488,130.0
2308139,2.164405,41.389177,112.0
7045286,2.160155,41.375175,150.0
283500,2.173221,41.380864,222.0
6322318,2.181051,41.383642,150.0
11136155,2.207765,41.400458,40.0
2127975,2.152095,41.402694,90.0
6835075,2.170557,41.42308,40.0
10295689,2.179009,41.401794,18.0
4724865,2.162301,41.374478,33.0
3491839,2.181132,41.408129,84.0
331026,2.161321,41.378497,23.0
9289754,2.156862,41.382224,46.0
9670299,2.174552,41.388607,220.0
7042623,2.154637,41.408667,40.0
10994477,2.197081,41.399345,55.0
1397454,2.192877,41.394596,90.0
487670,2.151412,41.403192,24.0
7640963,2.18115,41.396911,33.0
4133055,2.134394,41.376919,18.0
8098248,2.162291,41.373163,75.0
11208601,2.145864,41.378465,600.0
8745852,2.156858,41.397824,18.0
3665169,2.144898,41.382174,55.0
296491,2.164155,41.383928,97.0
7215030,2.172877,41.387352,65.0
8990296,2.168531,41.379993,60.0
508018,2.194487,41.393484,53.0
7852723,2.200966,41.4064,188.0
6542948,2.182191,41.419178,35.0
7012805,2.159784,41.376399,25.0
3787050,2.166083,41.429229,16.0
11392349,2.16729,41.438053,25.0
11016352,2.165347,41.401608,20.0
1068375,2.202453,41.425673,50.0
4064560,2.171261,41.402142,81.0
2227744,2.136619,41.408146,170.0
8200467,2.148235,41.39735,26.0
8929885,2.146756,41.371016,111.0
11335087,2.178229,41.403115,25.0
11317899,2.176656,41.384618,120.0
6022455,2.188969,41.41387,39.0
3684756,2.159583,41.390677,83.0
7044965,2.202766,41.398722,60.0
1025554,2.206305,41.398376,111.0
8265433,2.171146,41.387785,117.0
10372857,2.129697,41.370712,25.0
9677623,2.154199,41.403755,80.0
3854999,2.144021,41.40431,51.0
2072681,2.157667,41.388994,90.0
9605068,2.172473,41.407608,35.0
9879878,2.180684,41.38817,58.0
8651196,2.162446,41.370036,35.0
7143103,2.180504,41.409723,35.0
8587540,2.180989,41.418128,30.0
3539908,2.163231,41.399673,78.0
5039875,2.157783,41.382751,29.0
8420819,2.18274,41.410765,40.0
2464761,2.15935,41.388843,165.0
239492,2.161027,41.370261,36.0
7662103,2.174625,41.403655,46.0
6418395,2.167772,41.424829,80.0
12182068,2.181029,41.38322,45.0
11483538,2.163157,41.404692,25.0
1842704,2.154225,41.381108,30.0
5541452,2.161021,41.389999,130.0
8012754,2.148968,41.395423,181.0
1312830,2.155167,41.386355,49.0
3051997,2.184249,41.382761,45.0
379850,2.20822,41.409585,150.0
379851,2.207223,41.40761,176.0
5046170,2.203692,41.417506,19.0
977745,2.134471,41.383046,61.0
5577800,2.181736,41.401831,55.0
5854961,2.217444,41.412906,129.0
5453620,2.171986,41.405173,90.0
2790738,2.178451,41.379281,75.0
7046702,2.176875,41.381453,115.0
9693084,2.155987,41.376419,80.0
11041394,2.186817,41.39616,33.0
5483992,2.152949,41.392701,120.0
1996319,2.13123,41.384337,150.0
11861067,2.163008,41.382717,41.0
5677558,2.183657,41.430151,46.0
2287171,2.153146,41.379993,25.0
2100786,2.175616,41.386909,39.0
6003188,2.180321,41.390563,35.0
12040761,2.165897,41.39622,40.0
7378308,2.153696,41.383015,95.0
11966100,2.166539,41.382645,57.0
4683548,2.126806,41.381071,90.0
2787771,2.165313,41.415073,95.0
12227017,2.145197,41.389382,25.0
1939149,2.182969,41.388852,50.0
8612121,2.173757,41.409928,25.0
3290143,2.158536,41.407037,80.0
4207069,2.156742,41.400192,30.0
6052064,2.145759,41.389515,20.0
2955563,2.17064,41.372212,35.0
6251057,2.167719,41.381019,60.0
12067343,2.172877,41.381441,200.0
5244449,2.180636,41.394662,30.0
1339517,2.181688,41.385292,65.0
3365182,2.161886,41.374196,70.0
4579343,2.151314,41.396165,250.0
9786115,2.190494,41.380455,81.0
724523,2.160152,41.372891,55.0
5124891,2.176512,41.394707,81.0
1607882,2.185263,41.429466,50.0
11331439,2.206627,41.39864,293.0
1492471,2.145092,41.395101,102.0
7572382,2.137427,41.402147,100.0
1698923,2.135079,41.366604,15.0
544995,2.196495,41.390948,199.0
1698251,2.182367,41.383869,85.0
4524964,2.160414,41.400137,85.0
11891032,2.204666,41.39996,75.0
2787514,2.166327,41.374539,75.0
1125667,2.18529,41.434066,67.0
1381815,2.178007,41.415895,110.0
9170812,2.183591,41.388756,30.0
5489838,2.158879,41.384845,65.0
7393343,2.163364,41.389383,65.0
9376590,2.144589,41.396419,49.0
10938578,2.169213,41.374634,117.0
3623361,2.181474,41.389702,57.0
7769155,2.163559,41.402097,76.0
6457302,2.157789,41.378804,40.0
2507802,2.160898,41.378836,89.0
7355377,2.14826,41.397327,65.0
557772,2.15568,41.389573,80.0
520389,2.159921,41.387965,150.0
4622195,2.193624,41.393266,30.0
1608257,2.189758,41.391435,100.0
12201452,2.183053,41.386675,65.0
1608705,2.151696,41.410206,176.0
6724628,2.150757,41.403745,80.0
2081533,2.181355,41.385502,32.0
11288727,2.174714,41.379238,150.0
11474370,2.158065,41.393413,50.0
5639606,2.17522,41.387015,31.0
5140330,2.123529,41.377466,100.0
8621220,2.17715,41.387997,69.0
898460,2.150544,41.410344,68.0
11864533,2.168607,41.378738,70.0
3040073,2.177259,41.41764,65.0
9821715,2.204801,41.405754,61.0
3331381,2.149776,41.375958,70.0
10026646,2.167185,41.383365,50.0
3770073,2.178321,41.383789,25.0
3770072,2.162196,41.380311,80.0
8984837,2.172895,41.38933,35.0
6723758,2.155075,41.405423,65.0
10239236,2.172517,41.384955,70.0
3247759,2.170473,41.38202,25.0
7390478,2.180877,41.394141,30.0
857117,2.173997,41.404058,19.0
4601131,2.15069,41.379911,33.0
3632041,2.188768,41.391809,25.0
8821622,2.147464,41.39453,111.0
849839,2.179861,41.379738,211.0
7521910,2.156098,41.385144,88.0
2914172,2.187019,41.423649,54.0
9487962,2.178846,41.392603,275.0
2321282,2.204989,41.398444,128.0
4846380,2.166256,41.375084,180.0
3544134,2.159262,41.372082,25.0
11800289,2.154546,41.378477,49.0
11979837,2.188491,41.381056,75.0
10510766,2.188891,41.377492,34.0
4542411,2.178354,41.3885,50.0
7442500,2.160591,41.404973,25.0
2380224,2.159141,41.405977,40.0
12015428,2.143495,41.375833,120.0
8109387,2.160786,41.385555,800.0
11201749,2.187603,41.379438,160.0
5663764,2.148691,41.37642,50.0
4800713,2.172077,41.382526,35.0
3345448,2.151883,41.389425,320.0
12019824,2.143828,41.389927,50.0
2125513,2.184717,41.409102,27.0
5060374,2.184158,41.384337,69.0
6675053,2.178792,41.382802,124.0
10892193,2.179167,41.385229,83.0
9048372,2.115123,41.375283,20.0
1091460,2.17518,41.406356,31.0
5808014,2.156395,41.373647,75.0
8143658,2.161053,41.374021,25.0
6986379,2.201129,41.396749,100.0
2822232,2.13326,41.384468,110.0
1225127,2.151826,41.379117,77.0
11115578,2.201568,41.385544,1468.0
11094138,2.152703,41.394879,75.0
11521755,2.200869,41.40035,233.0
679547,2.187263,41.414205,25.0
8719060,2.191755,41.398025,18.0
6681843,2.143891,41.38472,78.0
6775054,2.166475,41.406243,115.0
10009651,2.14671,41.383254,89.0
2020089,2.17648,41.388764,26.0
11428097,2.183834,41.386591,60.0
6454439,2.1452,41.405011,70.0
7787827,2.179983,41.388778,30.0
6846658,2.160337,41.376376,20.0
7110423,2.172072,41.395159,39.0
1565310,2.182621,41.388384,27.0
7558489,2.155353,41.374919,35.0
7154472,2.170825,41.377749,80.0
3567360,2.175408,41.397635,44.0
8933578,2.185381,41.391942,220.0
9265958,2.173229,41.385397,46.0
6660573,2.176838,41.461664,58.0
8842446,2.134852,41.427177,30.0
10674889,2.165503,41.383461,75.0
40132,2.20842,41.398321,50.0
548439,2.16894,41.370233,95.0
9986178,2.178388,41.388078,100.0
4511282,2.151024,41.376128,55.0
1234006,2.155228,41.380885,70.0
11194196,2.154114,41.391383,35.0
1826858,2.160792,41.388016,80.0
1261355,2.184705,41.413319,20.0
2147882,2.159289,41.371916,135.0
8647150,2.14157,41.385512,100.0
1742526,2.163129,41.371768,31.0
8111203,2.187941,41.377201,90.0
8663785,2.157621,41.405674,22.0
7355357,2.176988,41.380073,185.0
9609139,2.180728,41.382424,25.0
9822567,2.177388,41.389364,39.0
11025961,2.188947,41.39565,120.0
6195238,2.160008,41.380353,139.0
1005499,2.177231,41.406033,82.0
352772,2.150473,41.38084,123.0
11162123,2.20378,41.404567,40.0
2341499,2.136564,41.401794,39.0
7344052,2.163777,41.403634,89.0
8047119,2.210361,41.404092,110.0
2727935,2.170514,41.37272,100.0
2245593,2.170193,41.407849,80.0
4829942,2.159478,41.383083,200.0
11986584,2.176128,41.402605,30.0
5314922,2.200158,41.399511,59.0
171646,2.187112,41.406958,90.0
1034761,2.201118,41.394528,99.0
1411321,2.211691,41.403979,90.0
4684090,2.161985,41.410022,220.0
862690,2.194967,41.392629,180.0
847785,2.140372,41.412668,211.0
5415981,2.187604,41.422508,30.0
8216403,2.147008,41.404315,53.0
1073748,2.105846,41.415166,150.0
978990,2.172036,41.383504,59.0
12154368,2.154437,41.396955,35.0
7942799,2.203548,41.40067,78.0
12153861,2.148984,41.40137,60.0
5350780,2.175019,41.411899,16.0
3069214,2.166891,41.382299,21.0
3510326,2.147408,41.370631,85.0
7817899,2.162827,41.38265,27.0
6794693,2.179185,41.392415,306.0
1485434,2.158785,41.400475,94.0
3510450,2.190354,41.391942,35.0
11136898,2.153952,41.380054,150.0
9171218,2.118498,41.376504,21.0
1264285,2.136307,41.385567,80.0
6444737,2.160201,41.394718,82.0
2351738,2.188879,41.39038,95.0
5961899,2.152919,41.378634,250.0
1051555,2.188894,41.414408,95.0
7223288,2.178844,41.388842,50.0
11557565,2.18485,41.43624,11.0
9123435,2.169573,41.401111,39.0
286105,2.183806,41.402687,35.0
9196016,2.175138,41.379798,101.0
10612738,2.203943,41.397783,90.0
10802719,2.177802,41.380391,53.0
9518481,2.138451,41.412402,23.0
10005302,2.170583,41.381251,95.0
12016500,2.139404,41.37972,25.0
2209152,2.168476,41.39866,120.0
1047089,2.157685,41.401941,80.0
9556004,2.140167,41.368153,14.0
2219194,2.158574,41.389074,33.0
11006206,2.153571,41.402352,35.0
7570816,2.163913,41.371718,21.0
5468654,2.168822,41.382477,35.0
10073088,2.170875,41.374221,35.0
5726628,2.189337,41.422587,59.0
7574122,2.138455,41.402257,100.0
5225741,2.156059,41.380587,50.0
855718,2.151663,41.403494,33.0
6798449,2.173742,41.379544,100.0
10578648,2.168014,41.373685,88.0
7379150,2.156323,41.378027,75.0
4517034,2.194013,41.398337,45.0
7217897,2.189891,41.399912,29.0
256982,2.179257,41.384063,40.0
6788108,2.185021,41.385487,30.0
4821474,2.158605,41.383614,55.0
11036605,2.168671,41.372974,36.0
7825059,2.175325,41.442752,15.0
4690435,2.214271,41.406105,180.0
10448398,2.166061,41.382857,60.0
7886120,2.203764,41.40181,69.0
7302593,2.178146,41.414693,18.0
2007427,2.185484,41.433985,76.0
2025410,2.177418,41.415184,77.0
5772647,2.185639,41.393465,30.0
3023097,2.177437,41.396501,75.0
1871270,2.158735,41.391018,40.0
5580642,2.175792,41.406379,52.0
7780726,2.181831,41.392084,59.0
7578403,2.182895,41.40235,16.0
75411,2.187291,41.408251,90.0
505506,2.171103,41.406981,39.0
9235021,2.159108,41.411743,33.0
9676107,2.159874,41.381326,371.0
9124598,2.20056,41.406415,129.0
8574523,2.166278,41.386853,50.0
6998059,2.176348,41.389649,46.0
2816926,2.156949,41.381635,38.0
5979937,2.187767,41.381449,50.0
9991389,2.18066,41.380166,60.0
7981529,2.177899,41.381221,65.0
11668801,2.185978,41.395148,99.0
9589615,2.162326,41.428557,35.0
5307697,2.186754,41.402554,45.0
3773767,2.160597,41.37487,89.0
3728273,2.159296,41.37538,45.0
5155546,2.137102,41.375971,120.0
572031,2.164163,41.387089,30.0
9891945,2.155034,41.391566,90.0
5191939,2.132413,41.377452,54.0
4960936,2.1394,41.412595,75.0
6041889,2.166008,41.379589,32.0
6696796,2.166847,41.372597,80.0
6884776,2.165769,41.402349,11.0
6291154,2.188956,41.413229,46.0
11449470,2.199954,41.396033,30.0
3304817,2.218034,41.411863,60.0
7303124,2.151094,41.407812,144.0
10304860,2.175496,41.402129,25.0
730850,2.16523,41.375209,60.0
3295231,2.17269,41.40408,21.0
8588660,2.184022,41.386741,41.0
2261595,2.175841,41.407113,49.0
1253594,2.169078,41.381055,65.0
162091,2.17427,41.405321,99.0
3331046,2.154649,41.400987,60.0
2396459,2.129151,41.393862,110.0
12118711,2.186862,41.377359,100.0
11727150,2.177914,41.376883,240.0
7270075,2.178968,41.40485,54.0
1454045,2.164871,41.418884,129.0
3211440,2.159111,41.372145,30.0
4627938,2.162516,41.391617,49.0
11967470,2.147734,41.381818,20.0
5124937,2.17396,41.402838,96.0
9792844,2.174695,41.376785,30.0
10485850,2.132913,41.395431,48.0
1603887,2.185253,41.392924,25.0
11862028,2.180893,41.395866,150.0
9019636,2.168199,41.384179,50.0
5911844,2.175102,41.381261,125.0
1556007,2.164647,41.379999,69.0
8811813,2.136015,41.379845,99.0
11381568,2.171004,41.407855,145.0
106198,2.168191,41.378499,59.0
12038088,2.170245,41.379645,35.0
3948899,2.159282,41.388389,39.0
9631334,2.171352,41.400183,40.0
10809943,2.160372,41.374462,25.0
5914786,2.160792,41.406792,50.0
1364091,2.185423,41.416276,45.0
7338332,2.15562,41.381629,69.0
12107319,2.195752,41.418807,20.0
8519913,2.124634,41.377526,48.0
118228,2.175747,41.405928,110.0
9420879,2.173689,41.398759,70.0
8509546,2.179669,41.383792,59.0
5927079,2.165071,41.414269,19.0
6803482,2.188978,41.407547,52.0
4523655,2.162316,41.389949,125.0
473395,2.151769,41.399795,150.0
1327636,2.159952,41.374095,100.0
6723738,2.149106,41.379563,20.0
3488221,2.162197,41.436938,71.0
2540033,2.177314,41.385703,38.0
6754350,2.167,41.373882,88.0
12144849,2.180244,41.383193,39.0
1699529,2.147536,41.416478,45.0
3431107,2.17674,41.376585,79.0
911436,2.180682,41.384551,35.0
8216970,2.139768,41.41431,23.0
10150554,2.177819,41.379053,85.0
11739614,2.1563,41.389547,30.0
700682,2.162077,41.374467,27.0
3671014,2.15506,41.376278,281.0
2282925,2.171478,41.39575,33.0
7355148,2.204257,41.399777,165.0
12015678,2.167472,41.405219,25.0
7126261,2.207191,41.401445,156.0
95719,2.180115,41.383897,41.0
12195622,2.171501,41.38901,240.0
6153926,2.159029,41.387693,79.0
10838878,2.183574,41.402197,47.0
11570171,2.1787,41.381992,59.0
5458126,2.162041,41.391607,150.0
7480152,2.1695,41.40291,24.0
10954149,2.16888,41.403721,40.0
407246,2.182,41.386034,80.0
4208144,2.173339,41.377592,116.0
9150715,2.136914,41.377072,59.0
745275,2.147809,41.408436,38.0
11767582,2.160211,41.421146,58.0
568432,2.156789,41.385471,28.0
3675684,2.208219,41.404857,176.0
931437,2.160172,41.378424,120.0
7744075,2.169889,41.392003,205.0
10567821,2.183652,41.406883,29.0
1296231,2.160294,41.380713,39.0
1485883,2.178197,41.380476,75.0
1664492,2.201816,41.395888,100.0
8531544,2.162342,41.375629,60.0
11318897,2.151981,41.404955,87.0
5646639,2.151618,41.382598,49.0
1222415,2.14864,41.410265,22.0
12202181,2.136297,41.35908,18.0
1524619,2.204155,41.398616,82.0
6779184,2.164726,41.401787,11.0
8983916,2.180417,41.415392,19.0
8728428,2.162322,41.380844,2338.0
2222172,2.133705,41.381825,75.0
1919244,2.170469,41.38439,40.0
399111,2.142733,41.375011,59.0
8219690,2.199902,41.397159,47.0
8667017,2.174042,41.419304,59.0
11341625,2.182967,41.398377,200.0
7216761,2.160981,41.387853,41.0
5856211,2.174448,41.395819,100.0
10787280,2.191264,41.377773,130.0
5528712,2.160293,41.382942,140.0
5523123,2.124481,41.392152,50.0
4523663,2.169257,41.387201,120.0
11052163,2.144979,41.380573,350.0
2880605,2.164145,41.375077,90.0
11747827,2.18637,41.409034,54.0
8192471,2.174628,41.385056,50.0
6821817,2.152884,41.379424,35.0
6650775,2.154927,41.413164,28.0
6441571,2.154235,41.379418,50.0
7614102,2.159854,41.383464,18.0
12019945,2.159208,41.372078,85.0
9918492,2.184032,41.415118,30.0
5199425,2.161277,41.38244,2280.0
10663752,2.193235,41.394595,99.0
6757806,2.15125,41.378744,19.0
2415180,2.160894,41.378874,89.0
3782046,2.156476,41.4371,50.0
569527,2.20415,41.399388,45.0
10406022,2.172014,41.38325,22.0
3501451,2.176093,41.395627,52.0
12163375,2.180647,41.417092,30.0
4806720,2.158524,41.374262,90.0
3359557,2.177816,41.403169,85.0
1686975,2.162033,41.372249,115.0
7951824,2.174733,41.410741,35.0
4416467,2.180115,41.390063,120.0
7166039,2.161415,41.378041,50.0
2639747,2.181606,41.391938,92.0
8084576,2.150129,41.403209,13.0
9191683,2.197974,41.396757,25.0
1930371,2.156661,41.407871,109.0
11758501,2.191676,41.378486,60.0
3217842,2.199389,41.388402,45.0
6089127,2.198145,41.423664,75.0
2336308,2.156316,41.382199,59.0
5276540,2.157442,41.392251,33.0
6960179,2.187833,41.377562,140.0
10761885,2.182163,41.40346,18.0
4074552,2.178602,41.402519,39.0
9721931,2.159742,41.380734,175.0
6988275,2.152489,41.418128,75.0
2132747,2.204498,41.406315,82.0
3400111,2.179774,41.384664,39.0
770175,2.173544,41.408842,59.0
5569410,2.167909,41.417002,50.0
5067340,2.166657,41.381114,35.0
2797941,2.160953,41.409401,69.0
5792851,2.16732,41.372898,80.0
