,24h_checkin,Air_conditioning,Bedroom_lock,Breakfast,Elevator,Essentials,Heating,Internet,Kitchen,Pets_allowed,Smoking_allowed,TV,Washer,accommodates,bathrooms,bedrooms,l_count,minstay,price,rating,superhost,Total_rcounts,Can Bar,Can Peguera,Canyelles,Ciutat Meridiana,Diagonal Mar i el Front Martim del Poblenou,Horta,Hostafrancs,Montbau,Navas,Pedralbes,Porta,Provenals del Poblenou,Sant Andreu,Sant Antoni,Sant Gens dels Agudells,Sant Gervasi - Galvany,Sant Gervasi - la Bonanova,Sant Mart de Provenals,"Sant Pere, Santa Caterina i la Ribera",Sants,Sants - Badal,Sarri,Torre Bar,Vallcarca i els Penitents,"Vallvidrera, el Tibidabo i les Planes",Verdun,Vilapicina i la Torre Llobeta,el Baix Guinard,el Barri Gtic,el Bess i el Maresme,el Bon Pastor,el Camp d'en Grassot i Grcia Nova,el Camp de l'Arpa del Clot,el Carmel,el Clot,el Coll,el Congrs i els Indians,el Fort Pienc,el Guinard,el Parc i la Llacuna del Poblenou,el Poble Sec,el Poblenou,el Putxet i el Farr,el Raval,el Tur de la Peira,l'Antiga Esquerra de l'Eixample,la Barceloneta,la Bordeta,la Dreta de l'Eixample,la Font d'en Fargues,la Font de la Guatlla,la Guineueta,la Marina de Port,la Maternitat i Sant Ramon,la Nova Esquerra de l'Eixample,la Prosperitat,la Sagrada Famlia,la Sagrera,la Salut,la Teixonera,la Trinitat Vella,la Vall d'Hebron,la Verneda i la Pau,la Vila Olmpica del Poblenou,la Vila de Grcia,les Corts,les Roquetes,les Tres Torres,flexible,moderate,strict,Apartment,Bed & Breakfast,Boat,Condominium,Dorm,House,Loft,Other,Entire home/apt,Private room,Shared room,longitude,latitude
1019810,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1.0,2.0,29.0,4.5,0,17.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,
1020452,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,3.0,1.0,3.0,65.0,4.5,0,26.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1021286,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,1.0,0.0,3.0,130.0,4.5,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1021297,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,0.0,2.0,21.0,4.0,0,40.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1021299,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2.0,3.0,41.0,4.5,0,26.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1021389,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,3.0,1.0,5.0,85.0,4.5,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1021822,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,0.0,1.0,0.0,1.0,26.0,4.5,0,48.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,,
10219910,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,1.0,1.0,55.0,0.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,
1023142,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,3.0,2.0,3.0,81.0,4.5,0,24.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1023985,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,3.0,0.0,3.0,105.0,5.0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1024257,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1.0,1.0,37.0,4.5,0,20.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,
1024587,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,0.0,1.0,0.0,2.0,28.0,4.5,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1025640,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2.0,3.0,39.0,4.5,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1025705,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,1.0,1.0,85.0,4.5,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,
1025707,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,2.0,0.0,0.0,70.0,4.5,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1026052,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,0.0,2.0,0.0,2.0,75.0,4.5,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1026160,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,0.0,3.0,0.0,5.0,120.0,5.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,
1026452,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,3.0,2.0,3.0,99.0,5.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,
1027718,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,0.0,2.0,35.0,4.5,0,40.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1027732,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,2.0,2.0,35.0,4.5,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1028836,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,2.0,0.0,2.0,70.0,4.0,0,21.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,
1028846,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,3.0,25.0,5.0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,
1029587,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,2.0,1.0,3.0,100.0,4.5,0,30.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1030383,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0,1.0,2.0,1.0,5.0,70.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1030423,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,0.0,2.0,30.0,4.5,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,
1030956,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2.0,1.0,34.0,4.5,0,35.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1032836,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,1.0,3.0,94.0,4.5,0,11.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1034301,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,5.0,1.0,0.0,1.0,25.0,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,
1034303,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,5.0,1.0,4.0,1.0,25.0,4.0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,
1034304,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,5.0,1.0,0.0,1.0,25.0,4.5,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,
1034761,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,2.0,2.0,1.0,4.0,99.0,4.5,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1034771,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,0.0,3.0,0.0,3.0,160.0,4.5,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,
1036375,1,1,0,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,0.0,3.0,90.0,5.0,0,35.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,,
1037668,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,2.0,2.0,1.0,3.0,150.0,4.5,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1037925,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1.0,2.0,45.0,4.5,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1038202,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2.0,2.0,20.0,4.5,0,39.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,
1038306,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,0.0,2.0,25.0,4.5,0,41.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,
1038464,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1.0,2.0,45.0,4.5,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1038902,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,3.0,1.0,50.0,4.5,0,62.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,
1038904,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,0.0,1.0,50.0,4.5,0,59.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,
1039162,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,3.0,0.0,3.0,140.0,4.5,0,24.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1039196,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,2.0,3.0,2.0,40.0,4.5,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1039211,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,0.0,3.0,110.0,4.5,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1041060,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,0.0,0.0,89.0,4.5,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1041427,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,1.0,2.0,70.0,4.5,0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,
1041883,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,3.0,3.0,0.0,0.0,181.0,5.0,0,32.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1044130,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,4.0,4.0,1.0,3.0,170.0,5.0,0,19.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,
104485,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1.0,3.0,29.0,4.5,0,31.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1047089,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,0.0,1.0,80.0,4.5,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,
1049729,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,4.0,0.0,3.0,119.0,4.5,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1049885,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,4.0,0.0,3.0,133.0,4.5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1049897,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,3.0,0.0,3.0,117.0,5.0,0,25.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
1052151,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,3.0,1.0,2.0,66.0,4.5,0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,
1054810,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,0.0,1.0,26.0,4.0,0,34.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1054906,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,4.0,1.0,20.0,4.0,0,35.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1056112,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,2.0,1.0,0.0,1.0,26.0,4.5,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,
1056132,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2.0,2.0,40.0,4.5,0,22.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,
