,24h_checkin,Air_conditioning,Bedroom_lock,Breakfast,Elevator,Essentials,Heating,Internet,Kitchen,Pets_allowed,Smoking_allowed,TV,Washer,accommodates,bathrooms,bedrooms,cancel_pol,host_id,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,superhost,neighbourhood,January,February,March,April,May,June,July,August,September,October,November,December,Total_days,Availability,Ja_rcounts,Fe_rcounts,Mar_rcounts,Ap_rcounts,May_rcounts,Jun_rcounts,Jul_rcounts,Au_rcounts,Se_rcounts,Oc_rcounts,No_rcounts,De_rcounts,Total_rcounts,Est_bookings,Occupancy_rate,Income_year,Income_month
3308296,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,strict,1275637,0.0,41.39998,2.160209,3.0,71.0,Apartment,4.5,Entire home/apt,0,la Vila de Grcia,27,26,31,30,31,30,31,31,30,31,30,31,359.0,98.36,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,10.0,5.0,13.5714285714,1065.0,88.75
330957,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,3.0,strict,893805,0.0,41.398306,2.171741,2.0,120.0,Apartment,4.5,Entire home/apt,0,la Dreta de l'Eixample,23,21,31,26,31,30,31,31,30,31,30,31,346.0,94.79,4.0,2.0,4.0,4.5,4.75,3.75,4.25,2.25,4.5,4.5,2.25,3.75,44.5,22.25,0.413223140496,5340.0,445.0
331026,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,moderate,440881,0.0,41.378497,2.161321,3.0,23.0,Apartment,5.0,Private room,0,Sant Antoni,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,2.0,1.0,2.0,2.0,3.33,2.0,2.25,1.33,3.33,3.0,1.33,3.0,26.57,13.285,2.88461538462,916.665,76.38875
3312818,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,strict,14891439,2.0,41.394175,2.157673,2.0,25.0,Apartment,4.5,Private room,0,la Dreta de l'Eixample,27,29,31,1,0,0,0,0,0,0,0,0,88.0,24.11,0.0,0.0,0.0,5.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,21.0,10.5,15.6976744186,525.0,43.75
3314300,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,3.0,5.0,strict,3480461,0.0,41.394839,2.193545,3.0,422.0,Apartment,4.5,Entire home/apt,0,el Parc i la Llacuna del Poblenou,16,23,31,25,20,11,13,16,25,31,30,31,272.0,74.52,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,9.0,4.5,0.449101796407,5697.0,474.75
3314434,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,3.0,strict,16736075,1.0,41.380238,2.173001,4.0,195.0,Apartment,4.5,Entire home/apt,0,el Raval,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,1.0,0.0,4.0,6.0,2.0,4.0,3.0,3.5,2.5,3.0,1.0,1.0,31.0,15.5,21.6517857143,12090.0,1007.5
3315069,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,flexible,6485997,1.0,41.387086,2.155747,1.0,35.0,Apartment,5.0,Private room,0,l'Antiga Esquerra de l'Eixample,0,0,31,30,31,30,31,31,30,31,30,31,306.0,83.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,7.0,3.5,5.35714285714,122.5,10.2083333333
3318625,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,strict,16755009,1.0,41.438318,2.186046,2.0,79.0,Apartment,4.5,Entire home/apt,0,Sant Andreu,26,27,28,23,31,30,28,31,30,31,30,31,346.0,94.79,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,4.0,11.0169491525,632.0,52.6666666667
3319851,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,3.0,strict,20731634,0.0,41.413912,2.207905,2.0,77.0,Apartment,4.0,Entire home/apt,0,Provenals del Poblenou,28,28,31,26,29,22,31,31,30,31,30,31,348.0,95.34,1.0,2.0,6.0,3.0,5.0,1.0,6.0,2.0,2.0,7.0,3.0,1.5,39.5,19.75,6.17647058824,3041.5,253.458333333
3321193,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,moderate,15713682,0.0,41.375216,2.155529,1.0,24.0,Apartment,4.5,Private room,0,Sant Antoni,22,29,31,16,31,30,31,31,30,31,30,31,343.0,93.97,4.0,0.0,4.0,3.0,5.0,9.0,3.5,4.0,2.5,2.0,1.5,2.5,41.0,20.5,10.9504132231,492.0,41.0
3322110,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,moderate,16773140,2.0,41.378398,2.166069,1.0,35.0,Apartment,4.5,Private room,0,el Raval,27,29,31,30,31,30,31,31,30,31,30,31,362.0,99.18,1.0,0.0,1.0,1.0,4.0,4.0,6.0,6.0,4.0,1.0,0.0,0.0,28.0,14.0,25.8539325843,490.0,40.8333333333
3324538,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,0.0,1.0,moderate,15713682,0.0,41.376298,2.155751,1.0,35.0,Apartment,4.5,Private room,0,Sant Antoni,26,29,31,30,31,30,31,31,30,31,30,31,361.0,98.9,1.5,1.0,3.0,2.0,7.0,4.0,7.5,4.0,5.0,4.5,3.5,1.5,44.5,22.25,10.423943662,778.75,64.8958333333
332531,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1.0,flexible,1694625,1.0,41.405651,2.183976,1.0,60.0,Apartment,4.5,Private room,0,el Clot,28,29,31,30,31,30,31,31,30,31,30,31,363.0,99.45,0.0,0.0,1.0,1.5,2.0,2.0,1.33,1.33,2.0,1.0,0.0,0.0,12.16,6.08,8.23943661972,364.8,30.4
3325624,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,moderate,3310089,0.0,41.420565,2.176518,2.0,80.0,Apartment,4.0,Entire home/apt,0,el Guinard,5,0,0,30,31,30,31,31,30,31,30,31,280.0,76.71,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.5,2.0,1.0,1.0,0.0,8.5,4.25,9.11214953271,680.0,56.6666666667
3327532,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,flexible,14163069,1.0,41.386767,2.178133,1.0,48.0,Apartment,4.5,Private room,0,"Sant Pere, Santa Caterina i la Ribera",26,29,31,27,31,30,31,31,30,31,30,31,358.0,98.08,1.0,0.0,1.0,4.0,6.0,7.0,4.0,6.0,4.5,6.0,3.0,2.0,44.5,22.25,18.28125,1068.0,89.0
3328222,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,strict,10881674,1.0,41.405791,2.176291,3.0,75.0,Apartment,5.0,Entire home/apt,0,la Sagrada Famlia,22,29,31,8,0,3,31,31,30,31,30,31,277.0,75.89,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,20.5752212389,675.0,56.25
3329054,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,moderate,16807689,1.0,41.380461,2.151953,3.0,18.0,Apartment,4.0,Private room,0,la Nova Esquerra de l'Eixample,21,16,31,30,31,30,31,31,30,31,30,31,343.0,93.97,1.0,0.0,1.0,2.0,5.0,3.0,3.0,1.5,2.5,1.0,1.5,2.0,23.5,11.75,17.34375,634.5,52.875
3329286,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1.0,moderate,12199935,0.0,41.397045,2.205357,1.0,59.0,House,4.5,Private room,0,el Poblenou,0,0,0,0,0,0,0,0,30,31,30,31,122.0,33.42,0.0,0.0,0.0,0.0,0.0,4.0,3.5,4.0,2.0,4.0,0.0,0.0,17.5,8.75,15.8018867925,516.25,43.0208333333
3330794,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,strict,5515536,6.0,41.40274,2.180432,2.0,48.0,Bed & Breakfast,5.0,Private room,0,la Sagrada Famlia,15,22,22,30,31,30,31,31,30,31,30,31,334.0,91.51,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,5.0,6.0,6.0,4.0,28.0,14.0,17.0857988166,1344.0,112.0
3331046,1,1,0,1,1,1,1,1,1,1,1,1,1,2.0,1.0,2.0,flexible,16816892,1.0,41.400987,2.154649,1.0,60.0,Apartment,4.0,Entire home/apt,0,la Vila de Grcia,24,0,0,0,0,0,23,31,30,31,30,31,200.0,54.79,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,23.0,11.5,3.14371257485,690.0,57.5
3331381,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,2.0,strict,16818535,0.0,41.375958,2.149776,1.0,70.0,Apartment,4.5,Entire home/apt,0,la Nova Esquerra de l'Eixample,28,25,31,30,26,30,31,31,30,31,30,31,354.0,96.99,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.5,1.0,0.0,11.5,5.75,9.09090909091,402.5,33.5416666667
3331739,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1.0,strict,7290200,5.0,41.385203,2.158502,3.0,100.0,Apartment,5.0,Entire home/apt,0,l'Antiga Esquerra de l'Eixample,13,29,31,30,31,30,31,31,30,31,30,31,348.0,95.34,4.0,5.0,1.0,4.0,5.0,5.0,4.0,3.0,4.0,3.5,4.0,2.0,44.5,22.25,13.3928571429,6675.0,556.25
333190,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,0.0,1.0,strict,1697782,0.0,41.401205,2.181392,3.0,18.0,Other,5.0,Private room,0,el Fort Pienc,22,18,0,0,0,0,0,0,0,0,0,0,40.0,10.96,3.0,2.0,2.5,2.5,3.5,2.33,2.0,1.5,2.67,1.67,1.5,1.0,26.17,13.085,5.34188034188,706.59,58.8825
3333021,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,strict,16826773,1.0,41.397663,2.162975,1.0,31.0,Apartment,4.0,Private room,0,la Dreta de l'Eixample,28,29,29,30,31,30,31,31,30,31,30,31,361.0,98.9,1.0,1.0,1.0,4.0,2.0,5.0,3.0,4.0,1.5,3.5,1.0,0.0,27.0,13.5,100.0,418.5,34.875
3333452,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,4.0,flexible,12992519,2.0,41.409242,2.155956,1.0,89.0,Apartment,4.5,Entire home/apt,0,la Vila de Grcia,26,20,31,30,31,29,31,31,30,31,30,31,351.0,96.16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,4.0,2.0,1.0,2.0,12.5,6.25,72.5806451613,556.25,46.3541666667
3339045,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,moderate,11620077,1.0,41.381501,2.164082,2.0,25.0,Apartment,5.0,Private room,0,el Raval,28,27,30,1,0,0,0,0,0,0,0,0,86.0,23.56,0.0,0.0,0.0,1.0,5.0,3.0,4.0,2.0,1.0,3.0,0.0,1.0,20.0,10.0,16.6344827586,500.0,41.6666666667
3340494,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1.0,strict,2092211,0.0,41.402589,2.166962,3.0,102.0,Apartment,4.0,Entire home/apt,0,el Camp d'en Grassot i Grcia Nova,29,25,31,30,31,30,31,31,30,31,30,31,360.0,98.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.5,22.5446428571,459.0,38.25
3346210,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,strict,16890029,1.0,41.377164,2.17514,2.0,25.0,Apartment,4.5,Private room,0,el Raval,24,24,31,30,31,30,31,31,30,31,30,31,354.0,96.99,2.0,2.0,2.0,5.0,3.0,2.5,3.5,4.0,5.0,6.5,3.5,4.0,43.0,21.5,19.619205298,1075.0,89.5833333333
3346327,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,strict,10044989,0.0,41.375612,2.161338,3.0,70.0,Apartment,5.0,Entire home/apt,0,Sant Antoni,28,24,30,27,31,30,31,31,30,31,1,0,294.0,80.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2.47524752475,105.0,8.75
3346354,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,strict,16703701,0.0,41.464013,2.179092,2.0,18.0,Apartment,4.0,Private room,0,Ciutat Meridiana,0,29,31,30,31,30,31,31,30,31,30,31,335.0,91.78,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.5,28.8479087452,90.0,7.5
3346588,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,5.0,strict,16891380,1.0,41.395005,2.155162,1.0,158.0,Apartment,4.5,Entire home/apt,0,l'Antiga Esquerra de l'Eixample,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,1.0,1.0,2.0,5.0,3.0,6.0,2.5,2.5,2.0,3.0,1.5,2.5,32.0,16.0,6.3202247191,2528.0,210.666666667
3348723,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,flexible,16899563,2.0,41.382976,2.161843,1.0,30.0,Apartment,4.5,Private room,0,Sant Antoni,28,29,31,30,31,30,31,31,30,31,30,31,363.0,99.45,0.0,0.0,2.0,0.0,5.0,6.0,5.0,9.0,3.0,4.0,2.0,0.0,36.0,18.0,0.824175824176,540.0,45.0
3349453,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,2.0,flexible,2201772,0.0,41.386647,2.152841,3.0,300.0,Apartment,5.0,Entire home/apt,0,l'Antiga Esquerra de l'Eixample,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,7.25138121547,450.0,37.5
3349750,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,2.0,strict,1275637,0.0,41.377083,2.148113,3.0,57.0,Apartment,3.5,Entire home/apt,0,la Nova Esquerra de l'Eixample,19,24,27,30,31,30,31,31,30,31,30,31,345.0,94.52,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,4.0,1.0,0.0,15.0,7.5,0.857142857143,1282.5,106.875
3349949,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,1.0,strict,1275637,0.0,41.372451,2.14502,3.0,69.0,Apartment,4.0,Entire home/apt,0,Hostafrancs,29,29,29,9,31,30,31,31,30,31,30,31,341.0,93.42,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,13.6363636364,621.0,51.75
3350116,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,flexible,9396188,2.0,41.409265,2.1753,1.0,25.0,Apartment,4.5,Private room,0,la Sagrada Famlia,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,46.9298245614,25.0,2.08333333333
3350180,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1.0,moderate,1820272,8.0,41.375177,2.166158,2.0,60.0,Apartment,5.0,Entire home/apt,0,Sant Antoni,20,27,28,28,31,30,31,31,30,31,30,31,348.0,95.34,2.0,2.0,3.0,4.0,6.0,5.0,3.0,6.0,4.5,4.5,5.0,1.5,46.5,23.25,11.3324175824,2790.0,232.5
3350190,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,strict,16905422,1.0,41.385405,2.154593,3.0,101.0,Apartment,5.0,Entire home/apt,0,l'Antiga Esquerra de l'Eixample,3,17,31,30,31,24,15,28,25,31,30,31,296.0,81.1,0.0,1.0,2.0,4.0,1.0,5.0,1.0,2.0,4.0,3.0,2.5,1.0,26.5,13.25,7.58426966292,4014.75,334.5625
3353128,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,flexible,16752548,1.0,41.403408,2.164299,1.0,25.0,Apartment,4.5,Private room,0,el Camp d'en Grassot i Grcia Nova,0,0,31,30,31,30,31,31,30,31,30,31,306.0,83.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.5,13.0335365854,37.5,3.125
3355596,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,flexible,16699580,0.0,41.38417,2.169615,1.0,25.0,Apartment,4.5,Private room,0,el Raval,20,29,31,30,31,30,31,31,30,31,30,31,355.0,97.26,1.0,0.0,4.0,7.0,10.0,4.0,3.5,7.0,5.0,7.0,4.5,1.5,54.5,27.25,15.2472527473,681.25,56.7708333333
3356381,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,moderate,12999510,2.0,41.405348,2.176377,3.0,200.0,Apartment,5.0,Entire home/apt,0,la Sagrada Famlia,0,0,0,0,0,0,12,31,0,0,0,0,43.0,11.78,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,20.1271186441,1200.0,100.0
3358168,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,flexible,16944082,1.0,41.417716,2.19714,1.0,68.0,Apartment,4.5,Entire home/apt,0,Sant Mart de Provenals,26,29,31,30,31,20,31,31,30,31,30,31,351.0,96.16,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,2.5,6.03448275862,170.0,14.1666666667
3358891,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,flexible,16936816,1.0,41.40151,2.145411,2.0,98.0,Apartment,5.0,Entire home/apt,0,Sant Gervasi - Galvany,14,29,31,30,31,30,31,31,30,31,30,31,349.0,95.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,18.4844192635,196.0,16.3333333333
3359724,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,2.0,2.0,strict,1275637,0.0,41.401057,2.175267,3.0,85.0,Apartment,3.5,Entire home/apt,0,la Sagrada Famlia,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,2.5,17.2330097087,637.5,53.125
3361707,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,strict,16820050,1.0,41.387079,2.1823,3.0,95.0,Apartment,5.0,Entire home/apt,0,"Sant Pere, Santa Caterina i la Ribera",9,10,8,5,0,0,0,0,0,0,0,0,32.0,8.77,0.0,3.0,1.0,3.0,3.0,3.0,2.0,5.0,2.5,3.5,2.5,3.0,31.5,15.75,11.7647058824,4488.75,374.0625
3365182,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,strict,10044989,0.0,41.374196,2.161886,3.0,70.0,Apartment,4.0,Entire home/apt,0,el Poble Sec,28,24,30,27,31,30,31,31,30,31,1,0,294.0,80.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,23.1617647059,105.0,8.75
3365207,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,2.0,strict,1275637,41.0,41.384895,2.147545,3.0,69.0,Apartment,4.0,Entire home/apt,0,la Nova Esquerra de l'Eixample,29,24,31,22,31,30,31,31,30,31,30,31,351.0,96.16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,3.0,35.8895705521,621.0,51.75
3365437,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,strict,3185203,3.0,41.382714,2.158244,2.0,18.0,Apartment,4.5,Private room,0,l'Antiga Esquerra de l'Eixample,22,29,31,30,31,30,1,0,0,0,0,0,174.0,47.67,0.0,0.0,1.0,6.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,1.0,28.0,14.0,7.00549450549,504.0,42.0
3366295,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,2.0,strict,2041901,0.0,41.40457,2.181176,3.0,111.0,Apartment,4.5,Entire home/apt,0,la Sagrada Famlia,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,3.5,25.2525252525,1165.5,97.125
3366760,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,moderate,16987393,0.0,41.382872,2.170348,1.0,29.0,Condominium,4.0,Private room,0,el Raval,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,2.0,5.0,11.0,3.0,3.0,7.0,4.0,8.0,6.0,3.0,52.0,26.0,19.8795180723,754.0,62.8333333333
3369132,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,flexible,11317669,0.0,41.390761,2.179871,3.0,33.0,Apartment,5.0,Private room,0,"Sant Pere, Santa Caterina i la Ribera",0,29,31,30,31,30,31,31,30,31,30,31,335.0,91.78,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,2.5,9.13598901099,247.5,20.625
3369138,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,4.0,strict,713364,0.0,41.387123,2.163225,3.0,200.0,Apartment,4.5,Entire home/apt,0,l'Antiga Esquerra de l'Eixample,0,0,1,30,31,30,31,31,30,31,30,31,276.0,75.62,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,1.0,0.0,1.0,9.5,4.75,0.423728813559,2850.0,237.5
3369421,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,flexible,11317669,2.0,41.391916,2.179132,3.0,60.0,Apartment,5.0,Private room,0,la Dreta de l'Eixample,0,29,31,30,31,30,31,31,30,31,30,31,335.0,91.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.55172413793,90.0,7.5
3370188,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,3.0,3.0,strict,4064440,0.0,41.380368,2.16073,3.0,144.0,Apartment,4.5,Entire home/apt,0,Sant Antoni,12,7,5,15,12,16,21,11,13,27,30,31,200.0,54.79,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,14.0,7.0,42.1404682274,3024.0,252.0
3371943,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1.0,strict,17012601,3.0,41.398131,2.179584,2.0,27.0,Apartment,4.5,Private room,0,el Fort Pienc,28,29,31,30,31,30,31,31,30,31,30,31,363.0,99.45,1.0,1.0,3.0,1.0,3.0,5.0,2.0,1.5,3.5,2.0,1.5,1.0,25.5,12.75,7.68698060942,688.5,57.375
3372135,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,moderate,17013634,1.0,41.403137,2.156741,2.0,27.0,Apartment,4.0,Private room,0,la Vila de Grcia,0,0,0,0,0,1,31,31,30,31,30,31,185.0,50.68,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0,28.813559322,162.0,13.5
3374070,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,moderate,17025004,1.0,41.377412,2.113167,2.0,39.0,Apartment,5.0,Entire home/apt,0,la Maternitat i Sant Ramon,9,25,31,22,24,30,31,31,30,31,30,31,325.0,89.04,0.0,2.0,2.0,3.0,3.0,4.0,1.0,4.5,2.5,2.5,4.0,1.0,29.5,14.75,1.2893982808,1150.5,95.875
3374176,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1.0,strict,4064440,0.0,41.381644,2.160332,3.0,80.0,Apartment,4.5,Entire home/apt,0,Sant Antoni,21,22,4,30,15,30,20,30,30,31,30,31,294.0,80.55,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5,0.0,1.0,0.0,0.0,5.5,2.75,2.89256198347,660.0,55.0
3374236,1,1,0,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,strict,15624727,1.0,41.399625,2.199205,1.0,50.0,Apartment,4.5,Entire home/apt,0,el Poblenou,1,0,0,1,27,17,0,0,27,31,30,31,165.0,45.21,0.0,0.0,0.0,3.0,4.0,2.0,2.5,3.0,2.5,2.0,5.0,1.0,25.0,12.5,20.4241071429,625.0,52.0833333333
3375305,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,flexible,17029557,1.0,41.381533,2.168038,1.0,30.0,Apartment,4.5,Private room,0,el Raval,0,0,0,30,31,30,31,31,30,31,30,31,275.0,75.34,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.0,1.5,0.0,0.0,0.0,7.0,3.5,17.738372093,105.0,8.75
3376885,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,3.0,strict,17036488,2.0,41.395236,2.144618,3.0,117.0,Apartment,5.0,Entire home/apt,0,Sant Gervasi - Galvany,28,13,28,27,20,30,31,31,30,31,30,31,330.0,90.41,0.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,0.0,20.0,10.0,7.87172011662,3510.0,292.5
337755,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,0.0,1.0,strict,1716315,0.0,41.391807,2.192633,3.0,95.0,Apartment,5.0,Entire home/apt,0,la Vila Olmpica del Poblenou,21,15,27,14,12,13,0,0,0,0,0,0,102.0,27.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,9.68406593407,142.5,11.875
3378393,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,moderate,1778624,4.0,41.377539,2.165077,14.0,87.0,Apartment,4.5,Entire home/apt,0,el Raval,1,7,0,0,0,30,17,31,30,31,30,31,208.0,56.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,9.0,4.5,2.47252747253,5481.0,456.75
3378838,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,moderate,14748487,1.0,41.372262,2.160989,2.0,30.0,Apartment,4.5,Private room,0,el Poble Sec,13,11,26,21,31,30,31,31,30,31,30,31,316.0,86.58,0.0,1.0,0.0,4.0,4.0,3.0,2.0,2.5,3.0,3.5,5.0,1.0,29.0,14.5,0.412087912088,870.0,72.5
3381495,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,flexible,1189048,3.0,41.398051,2.150793,1.0,32.0,Apartment,5.0,Private room,0,Sant Gervasi - Galvany,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,1.0,0.0,1.0,2.0,1.5,1.5,3.0,1.5,2.0,0.0,13.5,6.75,31.0975609756,216.0,18.0
3381995,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,flexible,8510344,4.0,41.414414,2.217255,1.0,18.0,Apartment,4.5,Private room,0,el Bess i el Maresme,25,17,31,20,31,26,31,31,30,31,30,31,334.0,91.51,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,12.0,6.0,12.1212121212,108.0,9.0
